MAC,Timestamp,Signal Quality,Channel Frequency
42:d0:b7:ef:e9:2f,1677679594.9964972,72,2452
42:d0:b7:ef:e9:2f,1677679595.0412724,59,2452
42:d0:b7:ef:e9:2f,1677679595.0615332,54,2457
42:d0:b7:ef:e9:2f,1677679595.0906434,63,2457
42:d0:b7:ef:e9:2f,1677679595.1304922,54,2457
42:d0:b7:ef:e9:2f,1677679595.1707413,54,2457
42:d0:b7:ef:e9:2f,1677679595.2358823,59,2462
8e:c7:4a:e5:e5:4d,1677679601.0490212,63,2412
12:4f:46:7c:ee:52,1677679602.5568764,68,2412
12:4f:46:7c:ee:52,1677679602.5849214,63,2412
12:4f:46:7c:ee:52,1677679602.6285973,72,2412
8a:e8:89:84:bc:5b,1677679603.0295422,100,2417
8a:e8:89:84:bc:5b,1677679603.0580254,95,2417
52:31:d7:cf:36:c8,1677679615.9835105,100,2412
52:31:d7:cf:36:c8,1677679616.0012214,100,2412
52:31:d7:cf:36:c8,1677679616.0377533,54,2412
52:31:d7:cf:36:c8,1677679616.0979145,59,2412
f6:2b:e4:68:c5:89,1677679627.8658395,72,2412
1a:d4:1f:e1:c3:30,1677679631.8721063,12,5300
f0:5c:77:0a:04:fb,1677679638.5872734,90,2422
f0:5c:77:0a:04:fb,1677679638.6814914,100,2422
f0:5c:77:0a:04:fb,1677679638.6850164,100,2422
0a:6d:f6:8f:76:1c,1677679643.8772855,100,2412
0a:6d:f6:8f:76:1c,1677679643.9056623,100,2412
0a:6d:f6:8f:76:1c,1677679643.9199972,100,2412
60:ab:67:d4:98:0e,1677679646.8185425,86,2412
60:ab:67:d4:98:0e,1677679646.8185735,81,2412
de:7a:e6:df:38:04,1677679647.2326024,100,2412
de:7a:e6:df:38:04,1677679647.2977142,100,2412
de:7a:e6:df:38:04,1677679647.3367653,100,2412
de:7a:e6:df:38:04,1677679647.3828535,100,2417
60:ab:67:d4:98:0e,1677679653.9915855,77,2412
60:ab:67:d4:98:0e,1677679653.9916184,77,2412
60:ab:67:d4:98:0e,1677679663.2344382,77,2412
a6:f4:46:e5:fa:7f,1677679670.6555724,100,2412
a6:f4:46:e5:fa:7f,1677679670.6926975,54,2412
a6:f4:46:e5:fa:7f,1677679670.7125843,100,2412
60:ab:67:d4:98:0e,1677679671.4302273,72,2412
60:ab:67:d4:98:0e,1677679671.4302673,72,2412
da:b9:c5:24:cd:39,1677679689.4945352,72,2412
da:b9:c5:24:cd:39,1677679689.5211604,68,2412
6e:07:76:41:dc:8d,1677679689.7533045,77,2412
60:ab:67:d4:98:0e,1677679691.3655543,86,2412
60:ab:67:d4:98:0e,1677679691.3656073,86,2412
be:84:2a:18:11:f0,1677679705.9210763,95,2412
00:d0:2d:e3:92:c3,1677679719.0964584,86,2447
9a:36:36:22:8f:c9,1677679733.6583736,63,2412
9e:0a:7e:ab:e0:fb,1677679735.3567884,77,2412
9e:0a:7e:ab:e0:fb,1677679735.3669274,77,2412
9e:0a:7e:ab:e0:fb,1677679735.4580956,77,2412
9e:0a:7e:ab:e0:fb,1677679735.4683025,72,2412
9e:0a:7e:ab:e0:fb,1677679735.7888985,77,2412
00:d0:2d:e3:92:c3,1677679736.9609814,86,2452
00:d0:2d:e3:92:c3,1677679736.9806733,100,2452
00:d0:2d:e3:92:c3,1677679737.0282583,86,2457
0c:23:69:b0:0e:26,1677679753.1196442,86,2412
0c:23:69:b0:0e:26,1677679753.1407213,72,2412
0c:23:69:b0:0e:26,1677679758.1630204,81,2412
f8:0f:f9:52:3a:31,1677679761.2170024,77,2412
be:cc:d6:9d:2b:14,1677679762.4790435,68,2412
be:cc:d6:9d:2b:14,1677679762.4841394,68,2412
be:cc:d6:9d:2b:14,1677679762.4865153,68,2412
be:cc:d6:9d:2b:14,1677679762.4887404,68,2412
0c:23:69:b0:0e:26,1677679763.8192933,72,2462
0c:23:69:b0:0e:26,1677679763.8995073,68,2467
0c:23:69:b0:0e:26,1677679763.9008985,68,2467
0c:23:69:b0:0e:26,1677679764.0953755,63,2472
0c:23:69:b0:0e:26,1677679764.1001184,63,2472
0c:23:69:b0:0e:26,1677679764.1050794,59,5180
0c:23:69:b0:0e:26,1677679764.2189522,45,5180
0c:23:69:b0:0e:26,1677679764.2206535,33,5180
0c:23:69:b0:0e:26,1677679764.2206814,39,5180
0c:23:69:b0:0e:26,1677679764.2615423,42,5200
0c:23:69:b0:0e:26,1677679764.2630582,27,5200
0c:23:69:b0:0e:26,1677679764.2630804,21,5200
0c:23:69:b0:0e:26,1677679764.2816653,45,5200
0c:23:69:b0:0e:26,1677679764.2817023,48,5200
0c:23:69:b0:0e:26,1677679764.2828295,33,5200
e6:b2:1b:97:36:5f,1677679770.0770843,86,2412
0c:23:69:b0:0e:26,1677679779.1626234,81,2412
36:ae:fd:05:52:55,1677679785.5293071,81,2412
52:e1:d5:54:69:2e,1677679786.4872675,72,2412
52:e1:d5:54:69:2e,1677679786.4991422,77,2412
16:94:7d:ab:82:6c,1677679788.0328712,72,2412
0c:23:69:b0:0e:26,1677679788.1208003,68,2412
0c:23:69:b0:0e:26,1677679788.2280664,68,2412
0c:23:69:b0:0e:26,1677679788.3021424,68,2412
0c:23:69:b0:0e:26,1677679793.1488633,72,2412
0c:23:69:b0:0e:26,1677679793.2379062,72,2412
8e:c8:37:d8:bd:f6,1677679793.3841975,63,2412
fa:24:27:60:7f:19,1677679794.0082412,68,2412
0c:23:69:b0:0e:26,1677679798.1417153,81,2412
0c:23:69:b0:0e:26,1677679798.1638124,54,2417
0c:23:69:b0:0e:26,1677679798.3518353,59,2422
0c:23:69:b0:0e:26,1677679798.3727963,63,2422
0c:23:69:b0:0e:26,1677679798.4361656,100,2427
0c:23:69:b0:0e:26,1677679798.5341995,77,2432
7a:91:4f:ac:3d:12,1677679798.5983763,77,2432
0c:23:69:b0:0e:26,1677679798.7869494,72,2442
7a:91:4f:ac:3d:12,1677679798.8398461,68,2442
7a:91:4f:ac:3d:12,1677679798.8581612,72,2442
0c:23:69:b0:0e:26,1677679798.9853773,59,2447
0c:23:69:b0:0e:26,1677679799.0779974,72,2452
0c:23:69:b0:0e:26,1677679803.1187344,68,2412
0c:23:69:b0:0e:26,1677679803.1397653,68,2412
0c:23:69:b0:0e:26,1677679803.2312963,63,2412
0c:23:69:b0:0e:26,1677679803.2326634,63,2412
0c:23:69:b0:0e:26,1677679803.2377503,54,2412
0c:23:69:b0:0e:26,1677679803.3051744,68,2412
0c:23:69:b0:0e:26,1677679803.3065493,63,2412
a2:2a:c5:f0:32:ce,1677679807.7697864,90,2447
ea:ea:f9:2e:bd:90,1677679807.8006094,72,2447
c6:b4:ad:c6:45:e8,1677679808.2577343,63,2467
c6:b4:ad:c6:45:e8,1677679808.3251023,63,2467
a2:5e:3d:92:86:5b,1677679808.5116022,39,5180
a2:5e:3d:92:86:5b,1677679808.5669544,30,5180
5e:6c:f7:06:b1:cb,1677679809.2509203,57,5300
96:9a:90:f5:c2:70,1677679810.2084105,27,5620
be:b0:dc:25:3d:e2,1677679812.7492154,86,2412
0c:23:69:b0:0e:26,1677679813.1231604,54,2412
0c:23:69:b0:0e:26,1677679813.1231914,59,2412
0c:23:69:b0:0e:26,1677679813.1257894,54,2412
