Bin start,Bin end,Number of unique MAC addresses
1677775924.7588644,1677776104.7588644,45
1677776104.7588644,1677776104.7899125,0
1677776104.7899125,1677776284.7899125,75
1677776284.7899125,1677776284.9359133,0
1677776284.9359133,1677776464.9359133,65
1677776464.9359133,1677776465.4831054,0
1677776465.4831054,1677776645.4831054,70
1677776645.4831054,1677776645.7035403,0
1677776645.7035403,1677776825.7035403,72
1677776825.7035403,1677776827.7373333,0
1677776827.7373333,1677777007.7373333,27
1677777007.7373333,1677777007.8011274,0
1677777007.8011274,1677777187.8011274,57
1677777187.8011274,1677777188.8722873,0
1677777188.8722873,1677777368.8722873,80
1677777368.8722873,1677777369.5835574,0
1677777369.5835574,1677777549.5835574,81
1677777549.5835574,1677777556.0684144,0
1677777556.0684144,1677777736.0684144,68
1677777736.0684144,1677777744.1287835,0
1677777744.1287835,1677777924.1287835,60
1677777924.1287835,1677777924.1681266,0
1677777924.1681266,1677778104.1681266,77
1677778104.1681266,1677778109.0491314,0
1677778109.0491314,1677778289.0491314,35
1677778289.0491314,1677778294.7948682,0
1677778294.7948682,1677778474.7948682,68
1677778474.7948682,1677778479.5262165,0
1677778479.5262165,1677778659.5262165,50
1677778659.5262165,1677778664.1367116,0
1677778664.1367116,1677778844.1367116,33
1677778844.1367116,1677778853.0092304,0
1677778853.0092304,1677779033.0092304,59
1677779033.0092304,1677779033.3786674,0
1677779033.3786674,1677779213.3786674,65
1677779213.3786674,1677779214.1567683,0
1677779214.1567683,1677779394.1567683,56
1677779394.1567683,1677779395.3690784,0
1677779395.3690784,1677779575.3690784,76
1677779575.3690784,1677779578.8748913,0
1677779578.8748913,1677779758.8748913,19
1677779758.8748913,1677779764.8002803,0
1677779764.8002803,1677779944.8002803,35
1677779944.8002803,1677779945.6303363,0
1677779945.6303363,1677780125.6303363,39
1677780125.6303363,1677780131.5838985,0
1677780131.5838985,1677780311.5838985,41
1677780311.5838985,1677780311.6289234,0
1677780311.6289234,1677780491.6289234,34
1677780491.6289234,1677780496.0089602,0
1677780496.0089602,1677780676.0089602,63
1677780676.0089602,1677780680.7749715,0
1677780680.7749715,1677780860.7749715,30
1677780860.7749715,1677780864.9535394,0
1677780864.9535394,1677781044.9535394,25
1677781044.9535394,1677781057.1795225,0
1677781057.1795225,1677781237.1795225,32
1677781237.1795225,1677781251.5527985,0
1677781251.5527985,1677781431.5527985,45
1677781431.5527985,1677781435.7456694,0
1677781435.7456694,1677781615.7456694,16
1677781615.7456694,1677781620.1619134,0
1677781620.1619134,1677781800.1619134,31
1677781800.1619134,1677781800.1744764,0
1677781800.1744764,1677781980.1744764,31
1677781980.1744764,1677781982.7956345,0
1677781982.7956345,1677782162.7956345,0
