Bin start,Bin end,Number of unique MAC addresses
1677861542.358164,1677861602.358164,0
1677861543.4286602,1677861603.4286602,37
1677861603.4286602,1677861663.4286602,0
1677861612.8939002,1677861672.8939002,13
1677861672.8939002,1677861732.8939002,0
1677861683.291464,1677861743.291464,17
1677861743.291464,1677861803.291464,0
1677861753.6789331,1677861813.6789331,20
1677861813.6789331,1677861873.6789331,0
1677861815.473078,1677861875.473078,34
1677861875.473078,1677861935.473078,0
1677861875.753959,1677861935.753959,20
1677861935.753959,1677861995.753959,0
1677861937.147329,1677861997.147329,30
1677861997.147329,1677862057.147329,0
1677862002.5491233,1677862062.5491233,24
1677862062.5491233,1677862122.5491233,0
1677862063.1974351,1677862123.1974351,14
1677862123.1974351,1677862183.1974351,0
1677862128.531089,1677862188.531089,10
1677862188.531089,1677862248.531089,0
1677862196.377259,1677862256.377259,17
1677862256.377259,1677862316.377259,0
1677862266.305629,1677862326.305629,13
1677862326.305629,1677862386.305629,0
1677862326.832927,1677862386.832927,34
1677862386.832927,1677862446.832927,0
1677862387.810848,1677862447.810848,18
1677862447.810848,1677862507.810848,0
1677862448.375147,1677862508.375147,6
1677862508.375147,1677862568.375147,0
1677862509.774311,1677862569.774311,5
1677862569.774311,1677862629.774311,0
1677862574.5070763,1677862634.5070763,21
1677862634.5070763,1677862694.5070763,0
1677862636.0543272,1677862696.0543272,15
1677862696.0543272,1677862756.0543272,0
1677862698.3638563,1677862758.3638563,15
1677862758.3638563,1677862818.3638563,0
1677862758.5459023,1677862818.5459023,23
1677862818.5459023,1677862878.5459023,0
1677862820.587827,1677862880.587827,16
1677862880.587827,1677862940.587827,0
1677862883.517533,1677862943.517533,40
1677862943.517533,1677863003.517533,0
1677862943.6214542,1677863003.6214542,32
1677863003.6214542,1677863063.6214542,0
1677863005.8169212,1677863065.8169212,21
1677863065.8169212,1677863125.8169212,0
1677863065.979646,1677863125.979646,30
1677863125.979646,1677863185.979646,0
1677863126.4538991,1677863186.4538991,32
1677863186.4538991,1677863246.4538991,0
1677863191.801835,1677863251.801835,17
1677863251.801835,1677863311.801835,0
1677863254.44629,1677863314.44629,13
1677863314.44629,1677863374.44629,0
1677863315.486529,1677863375.486529,21
1677863375.486529,1677863435.486529,0
1677863378.1526673,1677863438.1526673,15
1677863438.1526673,1677863498.1526673,0
1677863442.172032,1677863502.172032,26
1677863502.172032,1677863562.172032,0
1677863504.4472673,1677863564.4472673,15
1677863564.4472673,1677863624.4472673,0
1677863564.476375,1677863624.476375,21
1677863624.476375,1677863684.476375,0
1677863626.826379,1677863686.826379,26
1677863686.826379,1677863746.826379,0
1677863689.6141982,1677863749.6141982,19
1677863749.6141982,1677863809.6141982,0
1677863750.2481542,1677863810.2481542,24
1677863810.2481542,1677863870.2481542,0
1677863815.68107,1677863875.68107,10
1677863875.68107,1677863935.68107,0
1677863875.89796,1677863935.89796,6
1677863935.89796,1677863995.89796,0
1677863936.8909392,1677863996.8909392,10
1677863996.8909392,1677864056.8909392,0
1677864002.398087,1677864062.398087,8
1677864062.398087,1677864122.398087,0
1677864062.7951312,1677864122.7951312,20
1677864122.7951312,1677864182.7951312,0
1677864123.5101912,1677864183.5101912,46
1677864183.5101912,1677864243.5101912,0
1677864183.6127,1677864243.6127,18
1677864243.6127,1677864303.6127,0
1677864246.338248,1677864306.338248,14
1677864306.338248,1677864366.338248,0
1677864312.903556,1677864372.903556,11
1677864372.903556,1677864432.903556,0
1677864373.2864053,1677864433.2864053,22
1677864433.2864053,1677864493.2864053,0
1677864437.982655,1677864497.982655,14
1677864497.982655,1677864557.982655,0
1677864498.3444223,1677864558.3444223,13
1677864558.3444223,1677864618.3444223,0
1677864558.8666162,1677864618.8666162,12
1677864618.8666162,1677864678.8666162,0
1677864623.2831943,1677864683.2831943,16
1677864683.2831943,1677864743.2831943,0
1677864690.559133,1677864750.559133,7
1677864750.559133,1677864810.559133,0
1677864755.9228082,1677864815.9228082,21
1677864815.9228082,1677864875.9228082,0
1677864816.5325172,1677864876.5325172,10
1677864876.5325172,1677864936.5325172,0
1677864877.472532,1677864937.472532,23
1677864937.472532,1677864997.472532,0
1677864938.442183,1677864998.442183,36
1677864998.442183,1677865058.442183,0
1677865002.3748753,1677865062.3748753,8
1677865062.3748753,1677865122.3748753,0
1677865063.8796742,1677865123.8796742,14
1677865123.8796742,1677865183.8796742,0
1677865132.2421,1677865192.2421,8
1677865192.2421,1677865252.2421,0
1677865199.5444102,1677865259.5444102,17
1677865259.5444102,1677865319.5444102,0
1677865261.981244,1677865321.981244,14
1677865321.981244,1677865381.981244,0
1677865322.551393,1677865382.551393,29
1677865382.551393,1677865442.551393,0
1677865383.942056,1677865443.942056,16
1677865443.942056,1677865503.942056,0
1677865444.8663902,1677865504.8663902,21
1677865504.8663902,1677865564.8663902,0
1677865506.380999,1677865566.380999,17
1677865566.380999,1677865626.380999,0
1677865569.070897,1677865629.070897,15
1677865629.070897,1677865689.070897,0
1677865632.381556,1677865692.381556,8
1677865692.381556,1677865752.381556,0
1677865694.1674483,1677865754.1674483,27
1677865754.1674483,1677865814.1674483,0
1677865755.0725152,1677865815.0725152,34
1677865815.0725152,1677865875.0725152,0
1677865818.513907,1677865878.513907,19
1677865878.513907,1677865938.513907,0
1677865878.5812492,1677865938.5812492,26
1677865938.5812492,1677865998.5812492,0
1677865938.6535192,1677865998.6535192,36
1677865998.6535192,1677866058.6535192,0
1677865999.20596,1677866059.20596,7
1677866059.20596,1677866119.20596,0
1677866060.4325132,1677866120.4325132,19
1677866120.4325132,1677866180.4325132,0
1677866120.5623603,1677866180.5623603,30
1677866180.5623603,1677866240.5623603,0
1677866182.280487,1677866242.280487,35
1677866242.280487,1677866302.280487,0
1677866242.4374452,1677866302.4374452,45
1677866302.4374452,1677866362.4374452,0
1677866304.9666293,1677866364.9666293,37
1677866364.9666293,1677866424.9666293,0
1677866368.3976002,1677866428.3976002,54
1677866428.3976002,1677866488.3976002,0
1677866429.372776,1677866489.372776,29
1677866489.372776,1677866549.372776,0
1677866494.3820102,1677866554.3820102,42
1677866554.3820102,1677866614.3820102,0
1677866555.7133062,1677866615.7133062,23
1677866615.7133062,1677866675.7133062,0
1677866616.54898,1677866676.54898,7
1677866676.54898,1677866736.54898,0
1677866680.248743,1677866740.248743,26
1677866740.248743,1677866800.248743,0
1677866740.507347,1677866800.507347,19
1677866800.507347,1677866860.507347,0
1677866804.0987642,1677866864.0987642,19
1677866864.0987642,1677866924.0987642,0
1677866866.508148,1677866926.508148,7
1677866926.508148,1677866986.508148,0
1677866930.460766,1677866990.460766,9
1677866990.460766,1677867050.460766,0
1677866992.882986,1677867052.882986,30
1677867052.882986,1677867112.882986,0
1677867053.5318742,1677867113.5318742,12
1677867113.5318742,1677867173.5318742,0
1677867116.0039062,1677867176.0039062,7
1677867176.0039062,1677867236.0039062,0
1677867185.4486442,1677867245.4486442,13
1677867245.4486442,1677867305.4486442,0
1677867249.528289,1677867309.528289,12
1677867309.528289,1677867369.528289,0
1677867319.2168212,1677867379.2168212,6
1677867379.2168212,1677867439.2168212,0
1677867384.7577271,1677867444.7577271,13
1677867444.7577271,1677867504.7577271,0
1677867445.385042,1677867505.385042,19
1677867505.385042,1677867565.385042,0
1677867515.503225,1677867575.503225,11
1677867575.503225,1677867635.503225,0
1677867576.435761,1677867636.435761,10
1677867636.435761,1677867696.435761,0
1677867642.427843,1677867702.427843,16
1677867702.427843,1677867762.427843,0
1677867703.685916,1677867763.685916,6
1677867763.685916,1677867823.685916,0
1677867765.9368153,1677867825.9368153,10
1677867825.9368153,1677867885.9368153,0
1677867832.538399,1677867892.538399,10
1677867892.538399,1677867952.538399,0
1677867904.1845322,1677867964.1845322,12
1677867964.1845322,1677868024.1845322,0
1677867966.5819652,1677868026.5819652,7
1677868026.5819652,1677868086.5819652,0
1677868028.5508282,1677868088.5508282,11
1677868088.5508282,1677868148.5508282,0
1677868088.58189,1677868148.58189,18
1677868148.58189,1677868208.58189,0
1677868152.4247372,1677868212.4247372,9
1677868212.4247372,1677868272.4247372,0
1677868217.1343372,1677868277.1343372,11
1677868277.1343372,1677868337.1343372,0
1677868278.143902,1677868338.143902,9
1677868338.143902,1677868398.143902,0
1677868340.076584,1677868400.076584,16
1677868400.076584,1677868460.076584,0
1677868404.5829751,1677868464.5829751,13
1677868464.5829751,1677868524.5829751,0
1677868472.668657,1677868532.668657,9
1677868532.668657,1677868592.668657,0
1677868537.061565,1677868597.061565,5
1677868597.061565,1677868657.061565,0
1677868605.545532,1677868665.545532,6
1677868665.545532,1677868725.545532,0
1677868668.366368,1677868728.366368,12
1677868728.366368,1677868788.366368,0
1677868728.654669,1677868788.654669,4
1677868788.654669,1677868848.654669,0
1677868790.478424,1677868850.478424,7
1677868850.478424,1677868910.478424,0
1677868872.200556,1677868932.200556,8
1677868932.200556,1677868992.200556,0
1677868932.6026702,1677868992.6026702,8
1677868992.6026702,1677869052.6026702,0
1677868995.2367551,1677869055.2367551,8
1677869055.2367551,1677869115.2367551,0
1677869058.602632,1677869118.602632,14
1677869118.602632,1677869178.602632,0
1677869120.472664,1677869180.472664,23
1677869180.472664,1677869240.472664,0
1677869184.6252513,1677869244.6252513,7
1677869244.6252513,1677869304.6252513,0
1677869252.492979,1677869312.492979,11
1677869312.492979,1677869372.492979,0
1677869315.394148,1677869375.394148,13
1677869375.394148,1677869435.394148,0
1677869378.4882812,1677869438.4882812,4
1677869438.4882812,1677869498.4882812,0
1677869442.078471,1677869502.078471,13
1677869502.078471,1677869562.078471,0
1677869502.279638,1677869562.279638,12
1677869562.279638,1677869622.279638,0
1677869562.638664,1677869622.638664,14
1677869622.638664,1677869682.638664,0
1677869628.2879782,1677869688.2879782,14
1677869688.2879782,1677869748.2879782,0
1677869688.613246,1677869748.613246,7
1677869748.613246,1677869808.613246,0
1677869764.1365762,1677869824.1365762,18
1677869824.1365762,1677869884.1365762,0
1677869831.555478,1677869891.555478,12
1677869891.555478,1677869951.555478,0
1677869894.362595,1677869954.362595,5
1677869954.362595,1677870014.362595,0
1677869966.8481412,1677870026.8481412,11
1677870026.8481412,1677870086.8481412,0
1677870039.853074,1677870099.853074,17
1677870099.853074,1677870159.853074,0
1677870099.9369972,1677870159.9369972,9
1677870159.9369972,1677870219.9369972,0
1677870166.6639082,1677870226.6639082,5
1677870226.6639082,1677870286.6639082,0
1677870230.24287,1677870290.24287,8
1677870290.24287,1677870350.24287,0
1677870290.2525823,1677870350.2525823,14
