Bin start,Bin end,Number of unique MAC addresses
1677943713.8209257,1677943773.8209257,0
1677943718.9184217,1677943778.9184217,10
1677943778.9184217,1677943838.9184217,0
1677943787.392648,1677943847.392648,1
1677943847.392648,1677943907.392648,0
1677943855.7507029,1677943915.7507029,9
1677943915.7507029,1677943975.7507029,0
1677943919.6750188,1677943979.6750188,9
1677943979.6750188,1677944039.6750188,0
1677943984.173828,1677944044.173828,8
1677944044.173828,1677944104.173828,0
1677944044.174739,1677944104.174739,4
1677944104.174739,1677944164.174739,0
1677944112.046865,1677944172.046865,8
1677944172.046865,1677944232.046865,0
1677944176.133358,1677944236.133358,4
1677944236.133358,1677944296.133358,0
1677944266.2228568,1677944326.2228568,16
1677944326.2228568,1677944386.2228568,0
1677944339.146365,1677944399.146365,4
1677944399.146365,1677944459.146365,0
1677944416.8730679,1677944476.8730679,6
1677944476.8730679,1677944536.8730679,0
1677944488.426255,1677944548.426255,5
1677944548.426255,1677944608.426255,0
1677944566.043068,1677944626.043068,7
1677944626.043068,1677944686.043068,0
1677944636.0142908,1677944696.0142908,7
1677944696.0142908,1677944756.0142908,0
1677944709.1185608,1677944769.1185608,7
1677944769.1185608,1677944829.1185608,0
1677944770.076706,1677944830.076706,6
1677944830.076706,1677944890.076706,0
1677944832.825388,1677944892.825388,12
1677944892.825388,1677944952.825388,0
1677944894.55669,1677944954.55669,9
1677944954.55669,1677945014.55669,0
1677944965.9897728,1677945025.9897728,3
1677945025.9897728,1677945085.9897728,0
1677945036.6129858,1677945096.6129858,7
1677945096.6129858,1677945156.6129858,0
1677945098.27767,1677945158.27767,7
1677945158.27767,1677945218.27767,0
1677945164.225602,1677945224.225602,1
1677945224.225602,1677945284.225602,0
1677945284.225602,1677945344.225602,0
1677945292.684956,1677945352.684956,4
1677945352.684956,1677945412.684956,0
1677945358.087048,1677945418.087048,4
1677945418.087048,1677945478.087048,0
1677945428.436189,1677945488.436189,13
1677945488.436189,1677945548.436189,0
1677945492.169205,1677945552.169205,5
1677945552.169205,1677945612.169205,0
1677945552.7524667,1677945612.7524667,5
1677945612.7524667,1677945672.7524667,0
1677945626.590534,1677945686.590534,2
1677945686.590534,1677945746.590534,0
1677945702.17365,1677945762.17365,4
1677945762.17365,1677945822.17365,0
1677945773.032762,1677945833.032762,20
1677945833.032762,1677945893.032762,0
1677945836.2152,1677945896.2152,8
1677945896.2152,1677945956.2152,0
1677945906.8194458,1677945966.8194458,7
1677945966.8194458,1677946026.8194458,0
1677945972.7664669,1677946032.7664669,8
1677946032.7664669,1677946092.7664669,0
1677946038.166334,1677946098.166334,2
1677946098.166334,1677946158.166334,0
1677946122.158707,1677946182.158707,12
1677946182.158707,1677946242.158707,0
1677946190.0518909,1677946250.0518909,5
1677946250.0518909,1677946310.0518909,0
1677946256.461762,1677946316.461762,6
1677946316.461762,1677946376.461762,0
1677946324.123097,1677946384.123097,2
1677946384.123097,1677946444.123097,0
1677946411.4409409,1677946471.4409409,3
1677946471.4409409,1677946531.4409409,0
1677946484.065329,1677946544.065329,2
1677946544.065329,1677946604.065329,0
1677946548.661541,1677946608.661541,10
1677946608.661541,1677946668.661541,0
1677946610.0435958,1677946670.0435958,4
1677946670.0435958,1677946730.0435958,0
1677946693.560346,1677946753.560346,5
1677946753.560346,1677946813.560346,0
1677946754.728582,1677946814.728582,7
1677946814.728582,1677946874.728582,0
1677946815.520082,1677946875.520082,6
1677946875.520082,1677946935.520082,0
1677946885.262352,1677946945.262352,10
1677946945.262352,1677947005.262352,0
1677946954.116592,1677947014.116592,16
1677947014.116592,1677947074.116592,0
1677947020.883247,1677947080.883247,9
1677947080.883247,1677947140.883247,0
1677947088.1951299,1677947148.1951299,3
1677947148.1951299,1677947208.1951299,0
1677947156.0774388,1677947216.0774388,2
1677947216.0774388,1677947276.0774388,0
1677947222.238808,1677947282.238808,2
1677947282.238808,1677947342.238808,0
1677947290.120298,1677947350.120298,6
1677947350.120298,1677947410.120298,0
1677947366.5745728,1677947426.5745728,5
1677947426.5745728,1677947486.5745728,0
1677947432.2462509,1677947492.2462509,14
1677947492.2462509,1677947552.2462509,0
1677947504.0452518,1677947564.0452518,4
1677947564.0452518,1677947624.0452518,0
1677947569.2512028,1677947629.2512028,3
1677947629.2512028,1677947689.2512028,0
1677947664.577592,1677947724.577592,3
1677947724.577592,1677947784.577592,0
1677947726.2482867,1677947786.2482867,4
1677947786.2482867,1677947846.2482867,0
1677947786.743578,1677947846.743578,11
1677947846.743578,1677947906.743578,0
1677947850.827986,1677947910.827986,6
1677947910.827986,1677947970.827986,0
1677947912.064593,1677947972.064593,3
1677947972.064593,1677948032.064593,0
1677947978.703532,1677948038.703532,5
1677948038.703532,1677948098.703532,0
1677948046.1306767,1677948106.1306767,4
1677948106.1306767,1677948166.1306767,0
1677948106.61789,1677948166.61789,2
1677948166.61789,1677948226.61789,0
1677948172.1537178,1677948232.1537178,5
1677948232.1537178,1677948292.1537178,0
1677948243.310237,1677948303.310237,9
1677948303.310237,1677948363.310237,0
1677948306.61222,1677948366.61222,5
1677948366.61222,1677948426.61222,0
1677948374.0719478,1677948434.0719478,1
1677948434.0719478,1677948494.0719478,0
1677948434.4455268,1677948494.4455268,9
1677948494.4455268,1677948554.4455268,0
1677948496.222136,1677948556.222136,6
1677948556.222136,1677948616.222136,0
1677948558.2194798,1677948618.2194798,7
1677948618.2194798,1677948678.2194798,0
1677948626.5993738,1677948686.5993738,2
1677948686.5993738,1677948746.5993738,0
1677948692.266115,1677948752.266115,5
1677948752.266115,1677948812.266115,0
1677948761.2110078,1677948821.2110078,6
1677948821.2110078,1677948881.2110078,0
1677948835.107388,1677948895.107388,8
1677948895.107388,1677948955.107388,0
1677948932.872838,1677948992.872838,4
1677948992.872838,1677949052.872838,0
1677948998.2613528,1677949058.2613528,4
1677949058.2613528,1677949118.2613528,0
1677949061.7529478,1677949121.7529478,5
1677949121.7529478,1677949181.7529478,0
1677949130.102958,1677949190.102958,6
1677949190.102958,1677949250.102958,0
1677949197.4984407,1677949257.4984407,7
1677949257.4984407,1677949317.4984407,0
1677949264.2034059,1677949324.2034059,6
1677949324.2034059,1677949384.2034059,0
1677949324.463045,1677949384.463045,8
1677949384.463045,1677949444.463045,0
1677949403.557351,1677949463.557351,9
1677949463.557351,1677949523.557351,0
1677949465.9379609,1677949525.9379609,9
1677949525.9379609,1677949585.9379609,0
1677949526.139844,1677949586.139844,13
1677949586.139844,1677949646.139844,0
1677949588.4518769,1677949648.4518769,7
1677949648.4518769,1677949708.4518769,0
1677949649.8656428,1677949709.8656428,7
1677949709.8656428,1677949769.8656428,0
1677949726.523042,1677949786.523042,4
1677949786.523042,1677949846.523042,0
1677949788.567677,1677949848.567677,11
1677949848.567677,1677949908.567677,0
1677949868.2278428,1677949928.2278428,6
1677949928.2278428,1677949988.2278428,0
1677949936.1615899,1677949996.1615899,5
1677949996.1615899,1677950056.1615899,0
1677950002.355406,1677950062.355406,4
1677950062.355406,1677950122.355406,0
1677950070.2437139,1677950130.2437139,7
1677950130.2437139,1677950190.2437139,0
1677950138.121804,1677950198.121804,9
1677950198.121804,1677950258.121804,0
1677950204.2862809,1677950264.2862809,10
1677950264.2862809,1677950324.2862809,0
1677950272.188514,1677950332.188514,14
1677950332.188514,1677950392.188514,0
1677950335.765909,1677950395.765909,20
1677950395.765909,1677950455.765909,0
1677950398.1704187,1677950458.1704187,3
1677950458.1704187,1677950518.1704187,0
1677950463.4883077,1677950523.4883077,14
1677950523.4883077,1677950583.4883077,0
1677950524.191628,1677950584.191628,19
1677950584.191628,1677950644.191628,0
1677950592.091961,1677950652.091961,14
1677950652.091961,1677950712.091961,0
1677950658.7535079,1677950718.7535079,9
1677950718.7535079,1677950778.7535079,0
1677950721.923879,1677950781.923879,15
1677950781.923879,1677950841.923879,0
1677950784.0735798,1677950844.0735798,12
1677950844.0735798,1677950904.0735798,0
1677950852.1154428,1677950912.1154428,9
1677950912.1154428,1677950972.1154428,0
1677950925.4925427,1677950985.4925427,4
1677950985.4925427,1677951045.4925427,0
1677950994.2393959,1677951054.2393959,3
1677951054.2393959,1677951114.2393959,0
1677951062.117149,1677951122.117149,3
1677951122.117149,1677951182.117149,0
1677951128.780108,1677951188.780108,4
1677951188.780108,1677951248.780108,0
1677951195.721881,1677951255.721881,9
1677951255.721881,1677951315.721881,0
1677951261.046537,1677951321.046537,2
1677951321.046537,1677951381.046537,0
1677951322.185829,1677951382.185829,2
1677951382.185829,1677951442.185829,0
1677951398.126887,1677951458.126887,1
1677951458.126887,1677951518.126887,0
1677951464.3102539,1677951524.3102539,2
1677951524.3102539,1677951584.3102539,0
1677951532.206427,1677951592.206427,3
1677951592.206427,1677951652.206427,0
1677951610.84298,1677951670.84298,20
1677951670.84298,1677951730.84298,0
1677951673.3417687,1677951733.3417687,9
1677951733.3417687,1677951793.3417687,0
1677951746.738906,1677951806.738906,5
1677951806.738906,1677951866.738906,0
1677951814.954263,1677951874.954263,7
1677951874.954263,1677951934.954263,0
1677951883.6587381,1677951943.6587381,6
1677951943.6587381,1677952003.6587381,0
1677951944.176123,1677952004.176123,3
1677952004.176123,1677952064.176123,0
1677952010.33741,1677952070.33741,18
1677952070.33741,1677952130.33741,0
1677952073.5156589,1677952133.5156589,8
1677952133.5156589,1677952193.5156589,0
1677952136.342298,1677952196.342298,6
1677952196.342298,1677952256.342298,0
1677952233.141992,1677952293.141992,3
1677952293.141992,1677952353.141992,0
1677952296.262834,1677952356.262834,12
1677952356.262834,1677952416.262834,0
1677952356.518907,1677952416.518907,14
1677952416.518907,1677952476.518907,0
1677952422.25925,1677952482.25925,13
1677952482.25925,1677952542.25925,0
1677952484.2228677,1677952544.2228677,5
1677952544.2228677,1677952604.2228677,0
1677952546.1945019,1677952606.1945019,13
1677952606.1945019,1677952666.1945019,0
1677952606.822881,1677952666.822881,7
1677952666.822881,1677952726.822881,0
1677952682.560719,1677952742.560719,3
1677952742.560719,1677952802.560719,0
1677952750.209042,1677952810.209042,5
1677952810.209042,1677952870.209042,0
1677952827.272696,1677952887.272696,8
1677952887.272696,1677952947.272696,0
1677952892.336643,1677952952.336643,28
1677952952.336643,1677953012.336643,0
1677952960.23545,1677953020.23545,21
1677953020.23545,1677953080.23545,0
1677953027.946096,1677953087.946096,16
1677953087.946096,1677953147.946096,0
1677953088.363756,1677953148.363756,11
1677953148.363756,1677953208.363756,0
1677953148.7937298,1677953208.7937298,7
1677953208.7937298,1677953268.7937298,0
1677953208.835178,1677953268.835178,12
1677953268.835178,1677953328.835178,0
1677953270.340807,1677953330.340807,7
