Bin start,Bin end,Number of unique MAC addresses
1678100363.6846812,1678100423.6846812,20
1678100423.6846812,1678100483.6846812,0
1678100423.6966355,1678100483.6966355,25
1678100483.6966355,1678100543.6966355,0
1678100484.0312872,1678100544.0312872,6
1678100544.0312872,1678100604.0312872,0
1678100546.6162465,1678100606.6162465,12
1678100606.6162465,1678100666.6162465,0
1678100607.9245398,1678100667.9245398,3
1678100667.9245398,1678100727.9245398,0
1678100668.795517,1678100728.795517,3
1678100728.795517,1678100788.795517,0
1678100729.832526,1678100789.832526,8
1678100789.832526,1678100849.832526,0
1678100792.0587656,1678100852.0587656,7
1678100852.0587656,1678100912.0587656,0
1678100852.5789144,1678100912.5789144,5
1678100912.5789144,1678100972.5789144,0
1678100914.5234938,1678100974.5234938,7
1678100974.5234938,1678101034.5234938,0
1678100978.6145034,1678101038.6145034,4
1678101038.6145034,1678101098.6145034,0
1678101038.799369,1678101098.799369,12
1678101098.799369,1678101158.799369,0
1678101116.931575,1678101176.931575,21
1678101176.931575,1678101236.931575,0
1678101180.5626638,1678101240.5626638,7
1678101240.5626638,1678101300.5626638,0
1678101240.6588762,1678101300.6588762,19
1678101300.6588762,1678101360.6588762,0
1678101303.4548466,1678101363.4548466,10
1678101363.4548466,1678101423.4548466,0
1678101364.7100163,1678101424.7100163,11
1678101424.7100163,1678101484.7100163,0
1678101436.2797363,1678101496.2797363,11
1678101496.2797363,1678101556.2797363,0
1678101508.5408516,1678101568.5408516,5
1678101568.5408516,1678101628.5408516,0
1678101571.0949745,1678101631.0949745,10
1678101631.0949745,1678101691.0949745,0
1678101634.5287948,1678101694.5287948,18
1678101694.5287948,1678101754.5287948,0
1678101708.8588667,1678101768.8588667,9
1678101768.8588667,1678101828.8588667,0
1678101768.951721,1678101828.951721,9
1678101828.951721,1678101888.951721,0
1678101830.6437724,1678101890.6437724,6
1678101890.6437724,1678101950.6437724,0
1678101899.7863386,1678101959.7863386,11
1678101959.7863386,1678102019.7863386,0
1678101970.5658524,1678102030.5658524,8
1678102030.5658524,1678102090.5658524,0
1678102035.4328978,1678102095.4328978,12
1678102095.4328978,1678102155.4328978,0
1678102096.8122034,1678102156.8122034,14
1678102156.8122034,1678102216.8122034,0
1678102162.7696202,1678102222.7696202,13
1678102222.7696202,1678102282.7696202,0
1678102228.5321057,1678102288.5321057,12
1678102288.5321057,1678102348.5321057,0
1678102288.7757115,1678102348.7757115,24
1678102348.7757115,1678102408.7757115,0
1678102349.8340993,1678102409.8340993,36
1678102409.8340993,1678102469.8340993,0
1678102411.2059634,1678102471.2059634,28
1678102471.2059634,1678102531.2059634,0
1678102474.2226849,1678102534.2226849,16
1678102534.2226849,1678102594.2226849,0
1678102534.832544,1678102594.832544,13
1678102594.832544,1678102654.832544,0
1678102600.6499815,1678102660.6499815,9
1678102660.6499815,1678102720.6499815,0
1678102670.8297975,1678102730.8297975,11
1678102730.8297975,1678102790.8297975,0
1678102734.714329,1678102794.714329,11
1678102794.714329,1678102854.714329,0
1678102801.3687036,1678102861.3687036,10
1678102861.3687036,1678102921.3687036,0
1678102866.696191,1678102926.696191,12
1678102926.696191,1678102986.696191,0
1678102926.955101,1678102986.955101,15
1678102986.955101,1678103046.955101,0
1678102992.5594363,1678103052.5594363,36
1678103052.5594363,1678103112.5594363,0
1678103053.383635,1678103113.383635,15
1678103113.383635,1678103173.383635,0
1678103115.4106522,1678103175.4106522,10
1678103175.4106522,1678103235.4106522,0
1678103177.2565804,1678103237.2565804,20
1678103237.2565804,1678103297.2565804,0
1678103237.9703474,1678103297.9703474,9
1678103297.9703474,1678103357.9703474,0
1678103310.2891178,1678103370.2891178,11
1678103370.2891178,1678103430.2891178,0
1678103371.274039,1678103431.274039,20
1678103431.274039,1678103491.274039,0
1678103434.5277133,1678103494.5277133,24
1678103494.5277133,1678103554.5277133,0
1678103499.3057094,1678103559.3057094,12
1678103559.3057094,1678103619.3057094,0
1678103566.7018654,1678103626.7018654,7
1678103626.7018654,1678103686.7018654,0
1678103629.458308,1678103689.458308,10
1678103689.458308,1678103749.458308,0
1678103692.7332916,1678103752.7332916,5
1678103752.7332916,1678103812.7332916,0
1678103754.6530282,1678103814.6530282,8
1678103814.6530282,1678103874.6530282,0
1678103817.0852194,1678103877.0852194,11
1678103877.0852194,1678103937.0852194,0
1678103877.9948914,1678103937.9948914,35
1678103937.9948914,1678103997.9948914,0
1678103939.349719,1678103999.349719,18
1678103999.349719,1678104059.349719,0
1678103999.4011595,1678104059.4011595,10
1678104059.4011595,1678104119.4011595,0
1678104070.7667556,1678104130.7667556,7
1678104130.7667556,1678104190.7667556,0
1678104136.9748552,1678104196.9748552,12
1678104196.9748552,1678104256.9748552,0
1678104197.3192995,1678104257.3192995,29
1678104257.3192995,1678104317.3192995,0
1678104257.345435,1678104317.345435,19
1678104317.345435,1678104377.345435,0
1678104322.7895277,1678104382.7895277,38
1678104382.7895277,1678104442.7895277,0
1678104384.1487348,1678104444.1487348,44
1678104444.1487348,1678104504.1487348,0
1678104451.2094884,1678104511.2094884,18
1678104511.2094884,1678104571.2094884,0
1678104514.9727185,1678104574.9727185,21
1678104574.9727185,1678104634.9727185,0
1678104576.1286452,1678104636.1286452,39
1678104636.1286452,1678104696.1286452,0
1678104639.736089,1678104699.736089,25
1678104699.736089,1678104759.736089,0
1678104700.801307,1678104760.801307,19
1678104760.801307,1678104820.801307,0
1678104764.7002206,1678104824.7002206,26
1678104824.7002206,1678104884.7002206,0
1678104826.2736132,1678104886.2736132,26
1678104886.2736132,1678104946.2736132,0
1678104886.4253688,1678104946.4253688,24
1678104946.4253688,1678105006.4253688,0
1678104947.9726903,1678105007.9726903,22
1678105007.9726903,1678105067.9726903,0
1678105010.5265503,1678105070.5265503,28
1678105070.5265503,1678105130.5265503,0
1678105073.4342809,1678105133.4342809,23
1678105133.4342809,1678105193.4342809,0
1678105136.8725724,1678105196.8725724,5
1678105196.8725724,1678105256.8725724,0
1678105207.254495,1678105267.254495,9
1678105267.254495,1678105327.254495,0
1678105267.569018,1678105327.569018,8
1678105327.569018,1678105387.569018,0
1678105330.8659303,1678105390.8659303,10
1678105390.8659303,1678105450.8659303,0
1678105391.5490332,1678105451.5490332,19
1678105451.5490332,1678105511.5490332,0
1678105453.977462,1678105513.977462,7
1678105513.977462,1678105573.977462,0
1678105516.6893795,1678105576.6893795,12
1678105576.6893795,1678105636.6893795,0
1678105579.2698054,1678105639.2698054,17
1678105639.2698054,1678105699.2698054,0
1678105641.0276904,1678105701.0276904,14
1678105701.0276904,1678105761.0276904,0
1678105702.9740777,1678105762.9740777,12
1678105762.9740777,1678105822.9740777,0
1678105767.0419836,1678105827.0419836,15
1678105827.0419836,1678105887.0419836,0
1678105828.0798695,1678105888.0798695,24
1678105888.0798695,1678105948.0798695,0
1678105893.0515733,1678105953.0515733,7
1678105953.0515733,1678106013.0515733,0
1678105954.0460083,1678106014.0460083,22
1678106014.0460083,1678106074.0460083,0
1678106015.5813682,1678106075.5813682,21
1678106075.5813682,1678106135.5813682,0
1678106077.3735824,1678106137.3735824,19
1678106137.3735824,1678106197.3735824,0
1678106137.7817576,1678106197.7817576,26
1678106197.7817576,1678106257.7817576,0
1678106198.9161544,1678106258.9161544,13
1678106258.9161544,1678106318.9161544,0
1678106258.989293,1678106318.989293,21
1678106318.989293,1678106378.989293,0
1678106320.2251086,1678106380.2251086,8
1678106380.2251086,1678106440.2251086,0
1678106380.9530845,1678106440.9530845,13
1678106440.9530845,1678106500.9530845,0
1678106444.2778869,1678106504.2778869,16
1678106504.2778869,1678106564.2778869,0
1678106506.3843768,1678106566.3843768,13
1678106566.3843768,1678106626.3843768,0
1678106569.3574,1678106629.3574,17
1678106629.3574,1678106689.3574,0
1678106631.0429435,1678106691.0429435,14
1678106691.0429435,1678106751.0429435,0
1678106691.1025374,1678106751.1025374,12
1678106751.1025374,1678106811.1025374,0
1678106752.158994,1678106812.158994,16
1678106812.158994,1678106872.158994,0
1678106822.4335067,1678106882.4335067,36
1678106882.4335067,1678106942.4335067,0
1678106883.1645105,1678106943.1645105,17
1678106943.1645105,1678107003.1645105,0
1678106945.752362,1678107005.752362,8
1678107005.752362,1678107065.752362,0
1678107011.006849,1678107071.006849,8
1678107071.006849,1678107131.006849,0
1678107075.22737,1678107135.22737,6
1678107135.22737,1678107195.22737,0
1678107142.528104,1678107202.528104,5
1678107202.528104,1678107262.528104,0
1678107203.204972,1678107263.204972,6
1678107263.204972,1678107323.204972,0
1678107264.3788671,1678107324.3788671,8
1678107324.3788671,1678107384.3788671,0
1678107329.2190702,1678107389.2190702,5
1678107389.2190702,1678107449.2190702,0
1678107395.1399562,1678107455.1399562,5
1678107455.1399562,1678107515.1399562,0
1678107460.7678185,1678107520.7678185,17
1678107520.7678185,1678107580.7678185,0
1678107521.6166897,1678107581.6166897,19
1678107581.6166897,1678107641.6166897,0
1678107585.43867,1678107645.43867,7
1678107645.43867,1678107705.43867,0
1678107645.9981656,1678107705.9981656,21
1678107705.9981656,1678107765.9981656,0
1678107707.2550986,1678107767.2550986,4
1678107767.2550986,1678107827.2550986,0
1678107783.246834,1678107843.246834,19
1678107843.246834,1678107903.246834,0
1678107845.9100988,1678107905.9100988,11
1678107905.9100988,1678107965.9100988,0
1678107914.6833758,1678107974.6833758,4
1678107974.6833758,1678108034.6833758,0
1678107985.1573486,1678108045.1573486,10
1678108045.1573486,1678108105.1573486,0
1678108049.2259998,1678108109.2259998,7
1678108109.2259998,1678108169.2259998,0
1678108110.462294,1678108170.462294,17
1678108170.462294,1678108230.462294,0
1678108174.4985776,1678108234.4985776,24
1678108234.4985776,1678108294.4985776,0
1678108237.1607945,1678108297.1607945,14
1678108297.1607945,1678108357.1607945,0
1678108304.41241,1678108364.41241,10
1678108364.41241,1678108424.41241,0
1678108364.462328,1678108424.462328,9
1678108424.462328,1678108484.462328,0
1678108426.1766367,1678108486.1766367,11
1678108486.1766367,1678108546.1766367,0
1678108489.220123,1678108549.220123,7
1678108549.220123,1678108609.220123,0
1678108559.5374086,1678108619.5374086,19
1678108619.5374086,1678108679.5374086,0
1678108623.2739787,1678108683.2739787,9
1678108683.2739787,1678108743.2739787,0
1678108684.187943,1678108744.187943,8
1678108744.187943,1678108804.187943,0
1678108747.9445405,1678108807.9445405,11
1678108807.9445405,1678108867.9445405,0
1678108817.1712208,1678108877.1712208,17
1678108877.1712208,1678108937.1712208,0
1678108878.5934465,1678108938.5934465,9
1678108938.5934465,1678108998.5934465,0
1678108942.0067985,1678109002.0067985,13
1678109002.0067985,1678109062.0067985,0
1678109009.4695282,1678109069.4695282,12
1678109069.4695282,1678109129.4695282,0
1678109077.2759635,1678109137.2759635,9
1678109137.2759635,1678109197.2759635,0
1678109145.1420052,1678109205.1420052,5
1678109205.1420052,1678109265.1420052,0
1678109205.7506664,1678109265.7506664,6
1678109265.7506664,1678109325.7506664,0
1678109279.2084808,1678109339.2084808,11
1678109339.2084808,1678109399.2084808,0
1678109345.7473013,1678109405.7473013,4
1678109405.7473013,1678109465.7473013,0
1678109421.368415,1678109481.368415,6
1678109481.368415,1678109541.368415,0
1678109482.7807121,1678109542.7807121,9
1678109542.7807121,1678109602.7807121,0
1678109547.3777237,1678109607.3777237,7
1678109607.3777237,1678109667.3777237,0
1678109617.7236567,1678109677.7236567,10
1678109677.7236567,1678109737.7236567,0
1678109681.4286654,1678109741.4286654,2
1678109741.4286654,1678109801.4286654,0
1678109749.3154366,1678109809.3154366,5
1678109809.3154366,1678109869.3154366,0
1678109811.3434908,1678109871.3434908,7
1678109871.3434908,1678109931.3434908,0
1678109875.3255615,1678109935.3255615,5
1678109935.3255615,1678109995.3255615,0
1678109936.5441246,1678109996.5441246,7
1678109996.5441246,1678110056.5441246,0
1678109997.2322483,1678110057.2322483,8
1678110057.2322483,1678110117.2322483,0
1678110059.4626274,1678110119.4626274,10
1678110119.4626274,1678110179.4626274,0
1678110123.5483115,1678110183.5483115,16
1678110183.5483115,1678110243.5483115,0
1678110185.4760675,1678110245.4760675,14
1678110245.4760675,1678110305.4760675,0
1678110249.6066408,1678110309.6066408,23
1678110309.6066408,1678110369.6066408,0
1678110311.4843924,1678110371.4843924,15
1678110371.4843924,1678110431.4843924,0
1678110379.3731337,1678110439.3731337,34
1678110439.3731337,1678110499.3731337,0
1678110440.501027,1678110500.501027,8
1678110500.501027,1678110560.501027,0
1678110505.378686,1678110565.378686,20
1678110565.378686,1678110625.378686,0
1678110565.4294293,1678110625.4294293,29
1678110625.4294293,1678110685.4294293,0
1678110628.4229758,1678110688.4229758,21
1678110688.4229758,1678110748.4229758,0
1678110689.3127115,1678110749.3127115,25
1678110749.3127115,1678110809.3127115,0
1678110753.4437587,1678110813.4437587,33
1678110813.4437587,1678110873.4437587,0
1678110815.566778,1678110875.566778,30
1678110875.566778,1678110935.566778,0
1678110879.1723423,1678110939.1723423,27
1678110939.1723423,1678110999.1723423,0
1678110941.5620196,1678111001.5620196,16
1678111001.5620196,1678111061.5620196,0
1678111009.446601,1678111069.446601,20
1678111069.446601,1678111129.446601,0
1678111075.7517543,1678111135.7517543,35
1678111135.7517543,1678111195.7517543,0
1678111138.302186,1678111198.302186,17
1678111198.302186,1678111258.302186,0
1678111199.4724565,1678111259.4724565,24
1678111259.4724565,1678111319.4724565,0
1678111260.6667008,1678111320.6667008,21
1678111320.6667008,1678111380.6667008,0
1678111322.1875448,1678111382.1875448,23
1678111382.1875448,1678111442.1875448,0
1678111383.1094675,1678111443.1094675,44
1678111443.1094675,1678111503.1094675,0
1678111443.1840637,1678111503.1840637,24
1678111503.1840637,1678111563.1840637,0
1678111505.4278824,1678111565.4278824,24
1678111565.4278824,1678111625.4278824,0
1678111567.0601091,1678111627.0601091,19
1678111627.0601091,1678111687.0601091,0
1678111630.6366777,1678111690.6366777,19
1678111690.6366777,1678111750.6366777,0
1678111691.3661487,1678111751.3661487,26
1678111751.3661487,1678111811.3661487,0
1678111754.498217,1678111814.498217,28
1678111814.498217,1678111874.498217,0
1678111815.5586329,1678111875.5586329,24
1678111875.5586329,1678111935.5586329,0
1678111877.5092444,1678111937.5092444,39
1678111937.5092444,1678111997.5092444,0
1678111939.386177,1678111999.386177,16
1678111999.386177,1678112059.386177,0
1678112002.0573955,1678112062.0573955,20
1678112062.0573955,1678112122.0573955,0
1678112063.54989,1678112123.54989,27
1678112123.54989,1678112183.54989,0
1678112128.449622,1678112188.449622,49
1678112188.449622,1678112248.449622,0
1678112194.1054368,1678112254.1054368,9
1678112254.1054368,1678112314.1054368,0
1678112254.4845545,1678112314.4845545,16
1678112314.4845545,1678112374.4845545,0
1678112316.0380507,1678112376.0380507,18
1678112376.0380507,1678112436.0380507,0
1678112376.7203743,1678112436.7203743,9
1678112436.7203743,1678112496.7203743,0
1678112437.5565019,1678112497.5565019,15
1678112497.5565019,1678112557.5565019,0
1678112498.4350786,1678112558.4350786,17
1678112558.4350786,1678112618.4350786,0
1678112563.5654356,1678112623.5654356,19
1678112623.5654356,1678112683.5654356,0
1678112624.6936283,1678112684.6936283,25
1678112684.6936283,1678112744.6936283,0
1678112686.9009135,1678112746.9009135,7
1678112746.9009135,1678112806.9009135,0
1678112746.942735,1678112806.942735,26
1678112806.942735,1678112866.942735,0
1678112807.0505373,1678112867.0505373,22
1678112867.0505373,1678112927.0505373,0
1678112867.1082962,1678112927.1082962,25
1678112927.1082962,1678112987.1082962,0
1678112941.602181,1678113001.602181,23
1678113001.602181,1678113061.602181,0
1678113005.2378194,1678113065.2378194,17
1678113065.2378194,1678113125.2378194,0
1678113066.2824934,1678113126.2824934,21
1678113126.2824934,1678113186.2824934,0
1678113131.8712554,1678113191.8712554,16
1678113191.8712554,1678113251.8712554,0
1678113193.6488924,1678113253.6488924,28
1678113253.6488924,1678113313.6488924,0
1678113254.173954,1678113314.173954,19
1678113314.173954,1678113374.173954,0
1678113327.7187445,1678113387.7187445,17
1678113387.7187445,1678113447.7187445,0
1678113395.5766528,1678113455.5766528,11
1678113455.5766528,1678113515.5766528,0
1678113456.1520264,1678113516.1520264,32
1678113516.1520264,1678113576.1520264,0
1678113516.9265516,1678113576.9265516,26
1678113576.9265516,1678113636.9265516,0
1678113577.7361064,1678113637.7361064,24
1678113637.7361064,1678113697.7361064,0
1678113637.9959226,1678113697.9959226,46
1678113697.9959226,1678113757.9959226,0
1678113701.6339636,1678113761.6339636,51
1678113761.6339636,1678113821.6339636,0
1678113762.9223747,1678113822.9223747,50
1678113822.9223747,1678113882.9223747,0
1678113822.9687536,1678113882.9687536,25
1678113882.9687536,1678113942.9687536,0
1678113883.7793953,1678113943.7793953,25
1678113943.7793953,1678114003.7793953,0
1678113946.0197637,1678114006.0197637,30
1678114006.0197637,1678114066.0197637,0
1678114007.0101995,1678114067.0101995,47
1678114067.0101995,1678114127.0101995,0
1678114070.2883158,1678114130.2883158,40
1678114130.2883158,1678114190.2883158,0
1678114131.454058,1678114191.454058,44
1678114191.454058,1678114251.454058,0
1678114193.5546465,1678114253.5546465,51
1678114253.5546465,1678114313.5546465,0
1678114254.0187902,1678114314.0187902,27
1678114314.0187902,1678114374.0187902,0
1678114314.0367792,1678114374.0367792,19
1678114374.0367792,1678114434.0367792,0
1678114385.3219385,1678114445.3219385,22
1678114445.3219385,1678114505.3219385,0
1678114445.6722775,1678114505.6722775,15
1678114505.6722775,1678114565.6722775,0
1678114514.806478,1678114574.806478,20
1678114574.806478,1678114634.806478,0
1678114575.3038232,1678114635.3038232,21
1678114635.3038232,1678114695.3038232,0
1678114636.768064,1678114696.768064,21
1678114696.768064,1678114756.768064,0
1678114698.3882442,1678114758.3882442,17
1678114758.3882442,1678114818.3882442,0
1678114761.1443906,1678114821.1443906,18
1678114821.1443906,1678114881.1443906,0
1678114823.6956735,1678114883.6956735,39
1678114883.6956735,1678114943.6956735,0
1678114883.780892,1678114943.780892,17
1678114943.780892,1678115003.780892,0
1678114948.83857,1678115008.83857,11
1678115008.83857,1678115068.83857,0
1678115009.3945706,1678115069.3945706,17
1678115069.3945706,1678115129.3945706,0
1678115075.7467356,1678115135.7467356,12
1678115135.7467356,1678115195.7467356,0
1678115141.9372478,1678115201.9372478,14
1678115201.9372478,1678115261.9372478,0
1678115204.78425,1678115264.78425,14
1678115264.78425,1678115324.78425,0
1678115267.938163,1678115327.938163,4
1678115327.938163,1678115387.938163,0
1678115329.0792415,1678115389.0792415,10
1678115389.0792415,1678115449.0792415,0
1678115390.970145,1678115450.970145,12
1678115450.970145,1678115510.970145,0
1678115453.7742019,1678115513.7742019,17
1678115513.7742019,1678115573.7742019,0
1678115514.5697837,1678115574.5697837,17
1678115574.5697837,1678115634.5697837,0
1678115574.6316187,1678115634.6316187,22
1678115634.6316187,1678115694.6316187,0
1678115640.0907364,1678115700.0907364,18
1678115700.0907364,1678115760.0907364,0
1678115705.7779765,1678115765.7779765,22
1678115765.7779765,1678115825.7779765,0
1678115769.6663404,1678115829.6663404,28
1678115829.6663404,1678115889.6663404,0
1678115832.9021053,1678115892.9021053,17
1678115892.9021053,1678115952.9021053,0
1678115893.9201782,1678115953.9201782,12
1678115953.9201782,1678116013.9201782,0
1678115954.0330598,1678116014.0330598,21
1678116014.0330598,1678116074.0330598,0
1678116016.2733564,1678116076.2733564,6
1678116076.2733564,1678116136.2733564,0
1678116083.8385284,1678116143.8385284,9
1678116143.8385284,1678116203.8385284,0
1678116148.7368238,1678116208.7368238,9
1678116208.7368238,1678116268.7368238,0
1678116209.830338,1678116269.830338,18
1678116269.830338,1678116329.830338,0
1678116271.1417918,1678116331.1417918,18
1678116331.1417918,1678116391.1417918,0
1678116336.2152858,1678116396.2152858,13
1678116396.2152858,1678116456.2152858,0
1678116396.280444,1678116456.280444,30
1678116456.280444,1678116516.280444,0
1678116464.582806,1678116524.582806,20
1678116524.582806,1678116584.582806,0
1678116527.5853534,1678116587.5853534,16
1678116587.5853534,1678116647.5853534,0
1678116587.8827453,1678116647.8827453,14
1678116647.8827453,1678116707.8827453,0
1678116650.195723,1678116710.195723,20
1678116710.195723,1678116770.195723,0
1678116713.7287114,1678116773.7287114,30
1678116773.7287114,1678116833.7287114,0
1678116775.0151603,1678116835.0151603,31
1678116835.0151603,1678116895.0151603,0
1678116839.5749714,1678116899.5749714,4
1678116899.5749714,1678116959.5749714,0
1678116917.3716075,1678116977.3716075,7
1678116977.3716075,1678117037.3716075,0
1678116979.5026693,1678117039.5026693,6
1678117039.5026693,1678117099.5026693,0
1678117043.1453545,1678117103.1453545,11
1678117103.1453545,1678117163.1453545,0
1678117112.9220436,1678117172.9220436,9
1678117172.9220436,1678117232.9220436,0
1678117173.6051092,1678117233.6051092,7
1678117233.6051092,1678117293.6051092,0
1678117234.025411,1678117294.025411,24
1678117294.025411,1678117354.025411,0
1678117298.5766053,1678117358.5766053,30
1678117358.5766053,1678117418.5766053,0
1678117360.0555432,1678117420.0555432,28
1678117420.0555432,1678117480.0555432,0
1678117422.787549,1678117482.787549,36
1678117482.787549,1678117542.787549,0
1678117483.8018615,1678117543.8018615,39
1678117543.8018615,1678117603.8018615,0
1678117549.4635708,1678117609.4635708,25
1678117609.4635708,1678117669.4635708,0
1678117610.9173608,1678117670.9173608,20
1678117670.9173608,1678117730.9173608,0
1678117671.7853959,1678117731.7853959,21
1678117731.7853959,1678117791.7853959,0
1678117736.413826,1678117796.413826,57
1678117796.413826,1678117856.413826,0
1678117796.5017138,1678117856.5017138,28
1678117856.5017138,1678117916.5017138,0
1678117856.651087,1678117916.651087,21
1678117916.651087,1678117976.651087,0
1678117916.8751686,1678117976.8751686,22
1678117976.8751686,1678118036.8751686,0
1678117982.0550582,1678118042.0550582,9
1678118042.0550582,1678118102.0550582,0
1678118045.271663,1678118105.271663,13
1678118105.271663,1678118165.271663,0
1678118108.0832264,1678118168.0832264,9
1678118168.0832264,1678118228.0832264,0
1678118177.1789584,1678118237.1789584,18
1678118237.1789584,1678118297.1789584,0
1678118242.1395814,1678118302.1395814,13
1678118302.1395814,1678118362.1395814,0
1678118303.4423766,1678118363.4423766,14
1678118363.4423766,1678118423.4423766,0
1678118365.860869,1678118425.860869,8
1678118425.860869,1678118485.860869,0
1678118426.7016828,1678118486.7016828,8
1678118486.7016828,1678118546.7016828,0
1678118496.0790663,1678118556.0790663,13
1678118556.0790663,1678118616.0790663,0
1678118557.2605567,1678118617.2605567,75
1678118617.2605567,1678118677.2605567,0
1678118617.2771814,1678118677.2771814,44
1678118677.2771814,1678118737.2771814,0
1678118678.5927594,1678118738.5927594,19
1678118738.5927594,1678118798.5927594,0
1678118743.6884172,1678118803.6884172,17
1678118803.6884172,1678118863.6884172,0
1678118806.5823934,1678118866.5823934,13
1678118866.5823934,1678118926.5823934,0
1678118869.9675333,1678118929.9675333,17
1678118929.9675333,1678118989.9675333,0
1678118930.5672648,1678118990.5672648,27
1678118990.5672648,1678119050.5672648,0
1678118991.9234169,1678119051.9234169,9
1678119051.9234169,1678119111.9234169,0
1678119054.6936517,1678119114.6936517,9
1678119114.6936517,1678119174.6936517,0
1678119116.1763866,1678119176.1763866,15
1678119176.1763866,1678119236.1763866,0
1678119176.1855936,1678119236.1855936,18
1678119236.1855936,1678119296.1855936,0
1678119237.0655246,1678119297.0655246,16
1678119297.0655246,1678119357.0655246,0
1678119297.606153,1678119357.606153,22
1678119357.606153,1678119417.606153,0
1678119358.404291,1678119418.404291,16
1678119418.404291,1678119478.404291,0
1678119423.2657316,1678119483.2657316,28
1678119483.2657316,1678119543.2657316,0
1678119484.8660822,1678119544.8660822,27
1678119544.8660822,1678119604.8660822,0
1678119551.75813,1678119611.75813,45
1678119611.75813,1678119671.75813,0
1678119614.4739144,1678119674.4739144,52
1678119674.4739144,1678119734.4739144,0
1678119675.3660443,1678119735.3660443,57
1678119735.3660443,1678119795.3660443,0
1678119735.4167674,1678119795.4167674,80
1678119795.4167674,1678119855.4167674,0
1678119796.0231936,1678119856.0231936,48
1678119856.0231936,1678119916.0231936,0
1678119856.75706,1678119916.75706,24
1678119916.75706,1678119976.75706,0
1678119920.1971896,1678119980.1971896,20
1678119980.1971896,1678120040.1971896,0
1678119986.9946585,1678120046.9946585,25
1678120046.9946585,1678120106.9946585,0
1678120048.1134105,1678120108.1134105,20
1678120108.1134105,1678120168.1134105,0
1678120114.9593437,1678120174.9593437,26
1678120174.9593437,1678120234.9593437,0
1678120181.1577935,1678120241.1577935,20
1678120241.1577935,1678120301.1577935,0
1678120243.5104733,1678120303.5104733,29
1678120303.5104733,1678120363.5104733,0
1678120306.5970798,1678120366.5970798,28
1678120366.5970798,1678120426.5970798,0
1678120366.84495,1678120426.84495,71
1678120426.84495,1678120486.84495,0
1678120426.8572745,1678120486.8572745,36
1678120486.8572745,1678120546.8572745,0
1678120489.5367763,1678120549.5367763,18
1678120549.5367763,1678120609.5367763,0
1678120549.7945325,1678120609.7945325,23
1678120609.7945325,1678120669.7945325,0
