MAC,Timestamp,Signal Quality,Channel Frequency
ee:3f:7b:60:3d:28,1677847281.187025,77,2412
de:6b:e9:10:d0:4e,1677847285.735691,18,5200
7a:1a:80:08:83:87,1677847293.3219852,63,2427
f6:a2:d7:a5:0b:4f,1677847293.827114,95,2447
00:d0:2d:e3:92:c3,1677847302.5120263,100,2442
da:a1:19:f5:54:0a,1677847307.4718752,95,2412
00:d0:2d:e3:92:c3,1677847320.3452423,86,2442
4e:0b:97:06:56:9f,1677847323.497801,77,2412
00:d0:2d:e3:92:c3,1677847328.156074,77,2412
00:d0:2d:e3:92:c3,1677847336.1865742,81,2412
00:d0:2d:e3:92:c3,1677847336.2094982,81,2412
32:bd:71:a4:c8:99,1677847343.5679421,100,2412
00:d0:2d:e3:92:c3,1677847344.268439,81,2412
92:8b:40:1f:d1:05,1677847345.4382422,81,2412
92:8b:40:1f:d1:05,1677847345.4559891,77,2412
3a:ae:64:47:5e:28,1677847345.721244,68,2412
3a:ae:64:47:5e:28,1677847345.741481,68,2412
32:e8:96:96:8d:06,1677847345.9614244,77,2412
92:04:65:1a:54:d6,1677847345.962728,72,2412
c2:ec:ec:ba:56:ed,1677847346.0142782,72,2412
de:09:09:6d:cb:b9,1677847346.0156403,72,2412
9a:4d:59:a8:fb:00,1677847346.247986,59,2412
9a:4d:59:a8:fb:00,1677847346.25904,59,2412
ae:aa:11:3f:39:e9,1677847361.806401,100,2412
da:b9:c8:a1:8b:8b,1677847361.9929512,68,2412
7e:9f:ad:68:1a:ca,1677847377.0465791,100,2412
32:c1:a2:e3:23:76,1677847378.6619701,100,2412
32:c1:a2:e3:23:76,1677847378.718848,100,2412
22:fa:5f:fc:e9:98,1677847378.8954551,100,2412
c6:ec:03:7a:c9:24,1677847382.3319461,100,2437
ea:de:01:13:40:59,1677847382.726613,54,2452
92:f5:58:06:2e:f0,1677847382.8503702,100,2457
00:d0:2d:e3:92:c3,1677847386.252913,86,2412
f8:0f:f9:52:3a:31,1677847394.6064043,86,2412
f8:0f:f9:52:3a:31,1677847394.6074631,95,2412
f8:0f:f9:52:3a:31,1677847394.6117373,86,2412
00:d0:2d:e3:92:c3,1677847404.0785692,86,2412
