MAC,Timestamp,Signal Quality,Channel Frequency
04:29:2e:9f:d4:39,1678098117.5726113,86,2412
00:d0:2d:e3:92:c3,1678098122.8179111,86,2467
00:d0:2d:e3:92:c3,1678098122.8386686,100,2467
48:d6:d5:32:07:c0,1678098127.4718757,77,2412
00:d0:2d:e3:92:c3,1678098130.443954,81,2417
00:d0:2d:e3:92:c3,1678098148.2674096,95,2417
00:d0:2d:e3:92:c3,1678098148.2888772,77,2417
00:d0:2d:e3:92:c3,1678098148.3096097,86,2422
00:d0:2d:e3:92:c3,1678098148.3467975,86,2422
b6:2f:f1:9d:99:e6,1678098158.435228,86,2472
00:d0:2d:e3:92:c3,1678098164.346176,86,2412
8a:2e:ea:1b:fc:55,1678098184.4411235,86,2447
00:d0:2d:e3:92:c3,1678098190.2194896,72,2412
00:d0:2d:e3:92:c3,1678098190.2387109,81,2412
48:d6:d5:32:07:c0,1678098191.7770255,77,2412
48:d6:d5:32:07:c0,1678098191.7781935,86,2412
48:d6:d5:32:07:c0,1678098191.7793124,81,2412
00:d0:2d:e3:92:c3,1678098198.2879863,81,2412
00:d0:2d:e3:92:c3,1678098198.3114738,77,2412
7e:f7:04:45:c1:a7,1678098200.8413315,86,2412
00:d0:2d:e3:92:c3,1678098206.3535597,77,2412
00:d0:2d:e3:92:c3,1678098206.3710718,81,2412
c2:7b:b2:6c:c9:0f,1678098207.375686,100,2412
c2:7b:b2:6c:c9:0f,1678098207.3757432,100,2412
00:d0:2d:e3:92:c3,1678098214.4084294,77,2412
00:d0:2d:e3:92:c3,1678098214.428546,81,2412
8a:52:eb:8a:01:20,1678098224.5736237,72,2412
ee:3f:6a:67:61:1e,1678098227.1227398,72,2412
ee:3f:6a:67:61:1e,1678098227.1780386,86,2412
ee:3f:6a:67:61:1e,1678098227.3522863,72,2412
00:d0:2d:e3:92:c3,1678098232.2545235,81,2412
c4:03:a8:26:3c:03,1678098238.094286,12,2462
4e:b5:13:19:a9:68,1678098262.3789356,77,2412
5e:5e:93:b4:ab:b5,1678098281.1488051,72,2412
5e:5e:93:b4:ab:b5,1678098281.178348,72,2412
00:d0:2d:e3:92:c3,1678098290.48536,86,2427
00:d0:2d:e3:92:c3,1678098290.5056734,86,2427
00:d0:2d:e3:92:c3,1678098298.4406393,81,2412
80:b6:55:06:de:11,1678098301.2473922,21,5300
80:b6:55:06:de:11,1678098302.4965107,12,5680
72:3e:09:f3:cb:44,1678098311.9033256,77,2412
72:3e:09:f3:cb:44,1678098311.9435024,77,2412
00:d0:2d:e3:92:c3,1678098316.249264,72,2412
48:d6:d5:32:07:c0,1678098321.2291996,77,2412
48:d6:d5:32:07:c0,1678098321.232044,81,2412
0c:23:69:5e:59:bb,1678098323.140728,77,2412
00:d0:2d:e3:92:c3,1678098324.2982993,81,2412
00:d0:2d:e3:92:c3,1678098324.3270853,77,2412
0c:23:69:5e:59:bb,1678098331.215341,86,2412
00:d0:2d:e3:92:c3,1678098332.3589313,86,2412
00:d0:2d:e3:92:c3,1678098340.4415338,81,2412
00:d0:2d:e3:92:c3,1678098358.2399614,77,2412
94:fb:29:4f:c5:4c,1678098361.4601808,81,2427
94:fb:29:4f:c5:4c,1678098361.4635873,72,2427
94:fb:29:4f:c5:4c,1678098361.4686124,72,2427
0a:f4:92:48:9b:d4,1678098363.6246712,12,5500
00:d0:2d:e3:92:c3,1678098366.3082423,77,2412
00:d0:2d:e3:92:c3,1678098366.3269026,77,2412
00:d0:2d:e3:92:c3,1678098366.3458757,77,2412
00:d0:2d:e3:92:c3,1678098374.363693,81,2412
fe:4c:8e:45:34:7b,1678098379.5449662,86,2442
fe:4c:8e:45:34:7b,1678098379.5449932,81,2442
fe:4c:8e:45:34:7b,1678098379.5798595,81,2442
0c:23:69:5e:59:bb,1678098383.148736,72,2412
0c:23:69:5e:59:bb,1678098383.1501582,77,2412
48:d6:d5:32:07:c0,1678098385.278269,81,2412
48:d6:d5:32:07:c0,1678098385.2793732,77,2412
48:d6:d5:32:07:c0,1678098385.280491,81,2412
22:60:2d:a1:ed:a0,1678098392.9653933,68,2412
0c:23:69:5e:59:bb,1678098393.1349485,68,2412
0c:23:69:5e:59:bb,1678098393.1529326,63,2412
0c:23:69:5e:59:bb,1678098393.1578572,59,2412
0c:23:69:5e:59:bb,1678098393.2277582,68,2412
4a:b3:0b:1e:82:0f,1678098393.5793493,72,2412
4a:b3:0b:1e:82:0f,1678098393.600931,77,2412
66:74:5e:15:d3:f9,1678098395.1400266,77,2412
66:74:5e:15:d3:f9,1678098395.2344413,72,2412
0c:23:69:5e:59:bb,1678098401.3776977,63,2412
0c:23:69:5e:59:bb,1678098401.3986733,63,2412
0a:1b:12:aa:fb:0b,1678098402.4490407,77,2412
0a:1b:12:aa:fb:0b,1678098402.4894216,72,2412
06:1a:fc:89:e6:ac,1678098402.7379193,77,2412
0c:23:69:5e:59:bb,1678098403.1252422,63,2412
0c:23:69:5e:59:bb,1678098403.1303518,63,2412
0c:23:69:5e:59:bb,1678098403.1465487,63,2412
0c:23:69:5e:59:bb,1678098403.148248,77,2412
0c:23:69:5e:59:bb,1678098403.2528296,77,2412
0c:23:69:5e:59:bb,1678098411.4100924,59,2412
0c:23:69:5e:59:bb,1678098421.4512587,77,2412
0c:23:69:5e:59:bb,1678098425.7277021,18,5500
0c:23:69:5e:59:bb,1678098425.7478516,21,5520
0c:23:69:5e:59:bb,1678098425.8601005,12,5520
0c:23:69:5e:59:bb,1678098425.8601286,12,5520
