MAC,Timestamp,Signal Quality,Channel Frequency
00:d0:2d:e3:92:c3,1677513311.6117215,90,2442
00:d0:2d:e3:92:c3,1677513311.6336899,100,2447
00:d0:2d:e3:92:c3,1677513311.6551883,100,2447
b2:1e:0f:35:dd:d9,1677513313.3229659,15,5500
a2:f9:8a:e6:9a:81,1677513313.3229928,15,5500
b2:1e:0f:35:dd:d9,1677513313.3433962,33,5500
a2:f9:8a:e6:9a:81,1677513313.343446,36,5500
96:ef:05:5f:59:77,1677513313.452371,27,5520
4e:63:e0:ae:a6:c1,1677513313.4524186,27,5520
4e:9a:ae:84:a8:d7,1677513313.6827478,21,5560
a2:45:2b:f8:ab:8c,1677513313.6827877,21,5560
4a:9b:b3:83:91:1a,1677513317.8070402,72,2412
4a:9b:b3:83:91:1a,1677513318.1061046,63,2412
4a:9b:b3:83:91:1a,1677513318.1446028,63,2412
be:eb:b1:5f:51:fe,1677513321.1888757,86,2472
7e:0b:01:59:0a:95,1677513323.80481,100,2412
fa:38:66:3d:29:14,1677513323.8468888,68,2412
b2:c6:22:41:c1:57,1677513323.9805822,54,2412
76:08:75:08:07:e8,1677513324.8500073,72,2412
76:08:75:08:07:e8,1677513324.8752265,72,2412
0e:4f:5b:dd:ab:f0,1677513326.1090038,77,2412
76:3c:12:79:54:4e,1677513326.2810993,54,2412
00:d0:2d:e3:92:c3,1677513329.4766717,100,2447
00:d0:2d:e3:92:c3,1677513329.5141168,86,2452
00:d0:2d:e3:92:c3,1677513329.5397677,81,2452
ca:43:0c:f7:cf:11,1677513336.078926,72,2412
ca:43:0c:f7:cf:11,1677513336.3188744,100,2412
32:99:1a:de:6b:64,1677513336.364085,59,2412
ca:43:0c:f7:cf:11,1677513336.4927979,100,2412
ca:43:0c:f7:cf:11,1677513336.529061,54,2412
da:7c:00:2d:01:ce,1677513336.5456488,100,2412
56:8c:a3:79:91:99,1677513336.5469666,100,2412
86:13:fa:08:a7:4d,1677513336.5880823,100,2412
fa:1d:11:a9:a5:49,1677513336.5896544,100,2412
86:13:fa:08:a7:4d,1677513336.6109138,59,2412
fa:1d:11:a9:a5:49,1677513336.6252306,100,2412
00:d0:2d:e3:92:c3,1677513337.2182622,90,2412
00:d0:2d:e3:92:c3,1677513337.233665,81,2412
76:7a:54:54:53:d1,1677513337.5093055,86,2412
22:1e:e7:0a:38:6c,1677513341.4808297,63,2412
22:1e:e7:0a:38:6c,1677513341.5558808,68,2412
16:53:7c:c1:d9:26,1677513341.8249319,72,2412
16:53:7c:c1:d9:26,1677513341.8818285,72,2412
f6:ff:0c:22:30:a1,1677513343.8127973,77,2412
f6:ff:0c:22:30:a1,1677513343.8362703,77,2412
f6:ad:ee:b1:8d:21,1677513350.5520544,77,2412
00:d0:2d:e3:92:c3,1677513353.3508675,100,2412
92:d5:8f:d3:90:20,1677513353.8708107,63,2412
8e:75:4c:f4:6b:fc,1677513355.82272,100,2437
8e:75:4c:f4:6b:fc,1677513355.9221292,81,2442
8e:75:4c:f4:6b:fc,1677513355.9423878,81,2442
0a:86:71:43:fa:7e,1677513361.5248342,63,2412
0a:86:71:43:fa:7e,1677513361.554477,77,2412
c6:bd:2c:42:df:0b,1677513361.8537724,81,2412
c6:bd:2c:42:df:0b,1677513361.9286616,77,2412
c6:bd:2c:42:df:0b,1677513361.964789,77,2412
b2:01:ce:77:55:65,1677513363.2473156,59,2412
d6:49:b1:43:80:08,1677513364.83711,68,2442
82:c7:0d:00:70:56,1677513364.9514701,77,2447
92:96:6d:21:b2:27,1677513369.748126,72,2412
8e:45:0e:8f:b8:2a,1677513370.144642,63,2412
82:2a:cd:1c:e0:66,1677513370.1647255,63,2412
8e:45:0e:8f:b8:2a,1677513370.1665154,68,2412
a2:b6:2e:9e:d7:c9,1677513370.1894145,63,2412
de:27:c4:59:73:81,1677513370.1910145,59,2412
a2:b6:2e:9e:d7:c9,1677513370.2170525,72,2412
de:27:c4:59:73:81,1677513370.2183883,68,2412
00:d0:2d:e3:92:c3,1677513371.1430361,86,2412
22:1d:2f:cc:96:e5,1677513373.6562614,68,2442
22:1d:2f:cc:96:e5,1677513373.7112222,72,2442
5a:34:2c:1f:ab:11,1677513373.8800821,63,2452
08:c5:e1:8e:b1:47,1677513373.8895261,77,2452
5a:34:2c:1f:ab:11,1677513373.9353967,63,2452
6e:37:95:a6:83:ec,1677513374.4639773,100,2472
00:d0:2d:e3:92:c3,1677513379.2287188,86,2412
76:41:7f:42:33:9a,1677513379.4407241,72,2412
76:41:7f:42:33:9a,1677513379.4632614,72,2412
e6:56:03:cc:c1:ac,1677513382.1870272,77,2427
e6:56:03:cc:c1:ac,1677513382.2557747,77,2427
72:c8:4c:5e:49:77,1677513383.2617753,54,2472
72:c8:4c:5e:49:77,1677513383.3133032,63,2472
02:b4:57:f1:5e:1b,1677513386.2272854,68,2412
1e:5d:19:cc:c5:27,1677513386.8719337,59,2412
ae:ac:63:bc:78:c5,1677513388.1842942,68,2412
ae:ac:63:bc:78:c5,1677513388.2172668,68,2412
e2:08:f7:26:0d:cc,1677513388.275072,63,2412
00:0e:8e:91:55:5a,1677513394.6876066,54,2412
00:0e:8e:91:55:5a,1677513394.6877105,45,2412
a6:12:d8:fe:6c:93,1677513396.2112427,100,2412
86:6b:01:94:b9:df,1677513397.445571,59,2412
ba:bd:4d:66:1a:46,1677513397.6720471,59,2412
ba:bd:4d:66:1a:46,1677513397.727774,59,2412
b2:36:d8:e4:5f:56,1677513397.9029732,68,2412
b2:36:d8:e4:5f:56,1677513397.958212,68,2412
a2:b3:ee:90:ee:5d,1677513400.361268,68,2442
a2:b3:ee:90:ee:5d,1677513400.8540144,100,2462
46:bc:14:88:49:81,1677513400.8917735,100,2467
46:bc:14:88:49:81,1677513400.9104862,100,2467
