MAC,Timestamp,Signal Quality,Channel Frequency
7c:38:ad:aa:1f:63,1677969665.5731802,100,2442
7c:38:ad:aa:1f:63,1677969665.6636784,100,2447
7c:38:ad:aa:1f:63,1677969665.6998484,100,2447
7c:38:ad:aa:1f:63,1677969665.7386763,100,2452
7c:38:ad:aa:1f:63,1677969666.0271022,100,2462
7c:38:ad:aa:1f:63,1677969666.1018395,100,2467
7c:38:ad:aa:1f:63,1677969666.1380954,100,2467
7c:38:ad:aa:1f:63,1677969666.1765804,100,2467
7c:38:ad:aa:1f:63,1677969666.2478251,100,2472
7a:20:10:02:11:d9,1677969668.9621863,68,2422
7a:20:10:02:11:d9,1677969668.9897833,68,2422
0a:86:39:df:1a:20,1677969669.0253015,68,2422
92:e8:a0:c0:d5:9a,1677969669.3319962,68,2422
92:e8:a0:c0:d5:9a,1677969669.3522506,72,2422
00:d0:2d:e3:92:c3,1677969692.4540174,95,2457
00:d0:2d:e3:92:c3,1677969692.5034235,81,2457
00:d0:2d:e3:92:c3,1677969692.5187895,86,2457
36:e6:ae:9b:8f:8d,1677969695.2596514,72,2422
86:ab:c5:b8:88:0e,1677969695.5680654,63,2422
7e:69:17:be:60:72,1677969695.6108992,59,2422
7e:69:17:be:60:72,1677969695.6311872,59,2422
66:3a:71:68:53:b7,1677969695.7993624,54,2422
66:3a:71:68:53:b7,1677969695.8195574,63,2422
7c:38:ad:aa:1f:63,1677969714.3499062,100,2422
7c:38:ad:aa:1f:63,1677969714.3861003,100,2422
7c:38:ad:aa:1f:63,1677969714.4244552,100,2422
7c:38:ad:aa:1f:63,1677969714.4607244,100,2422
7c:38:ad:aa:1f:63,1677969714.5026674,100,2422
7c:38:ad:aa:1f:63,1677969714.5389135,100,2422
7c:38:ad:aa:1f:63,1677969731.4744995,100,2422
7c:38:ad:aa:1f:63,1677969731.5107152,54,2422
7c:38:ad:aa:1f:63,1677969731.6246583,100,2422
7c:38:ad:aa:1f:63,1677969731.6721604,100,2422
7c:38:ad:aa:1f:63,1677969731.7084923,100,2422
7c:38:ad:aa:1f:63,1677969731.7474585,100,2422
7c:38:ad:aa:1f:63,1677969731.9827282,100,2422
7c:38:ad:aa:1f:63,1677969732.0222633,100,2422
7c:38:ad:aa:1f:63,1677969732.0585115,100,2422
50:da:d6:60:70:5a,1677969748.8071945,95,2422
50:da:d6:60:70:5a,1677969748.8180094,81,2422
7c:38:ad:aa:1f:63,1677969751.6568353,72,2422
7c:38:ad:aa:1f:63,1677969751.6931272,77,2422
7c:38:ad:aa:1f:63,1677969751.7683454,54,2422
7c:38:ad:aa:1f:63,1677969751.8137693,100,2422
7c:38:ad:aa:1f:63,1677969751.8500574,100,2422
7c:38:ad:aa:1f:63,1677969751.8898904,100,2422
7c:38:ad:aa:1f:63,1677969751.9664433,59,2422
7c:38:ad:aa:1f:63,1677969752.0026722,54,2422
00:d0:2d:e3:92:c3,1677969768.1425493,100,2422
00:d0:2d:e3:92:c3,1677969768.1608171,86,2422
be:9e:e4:9b:96:32,1677969769.3082385,81,2422
00:d0:2d:e3:92:c3,1677969776.2306345,95,2422
16:ed:99:53:8f:d1,1677969823.4347653,86,2422
04:d6:aa:12:40:75,1677969834.5552514,100,2452
04:d6:aa:12:40:75,1677969834.5752733,100,2452
00:d0:2d:e3:92:c3,1677969852.4015884,81,2452
00:d0:2d:e3:92:c3,1677969852.4219146,86,2452
00:d0:2d:e3:92:c3,1677969852.4678934,77,2457
00:d0:2d:e3:92:c3,1677969852.5095594,81,2457
00:d0:2d:e3:92:c3,1677969886.0910683,86,2422
00:d0:2d:e3:92:c3,1677969894.1386175,86,2422
00:d0:2d:e3:92:c3,1677969894.1595724,90,2422
00:d0:2d:e3:92:c3,1677969936.1657655,100,2422
00:d0:2d:e3:92:c3,1677969944.1965003,90,2422
00:d0:2d:e3:92:c3,1677969962.0139592,90,2422
50:da:d6:60:70:5a,1677969966.9706035,86,2412
00:d0:2d:e3:92:c3,1677970012.3019354,90,2452
00:d0:2d:e3:92:c3,1677970012.3422084,81,2452
00:d0:2d:e3:92:c3,1677970012.3622384,81,2452
00:d0:2d:e3:92:c3,1677970020.1435063,100,2422
00:d0:2d:e3:92:c3,1677970020.1663375,95,2422
ee:7b:f5:63:a9:6d,1677970043.4225132,86,2422
5a:a8:e2:a7:16:8e,1677970057.0562673,90,2462
00:d0:2d:e3:92:c3,1677970062.1437204,90,2422
00:d0:2d:e3:92:c3,1677970062.1602333,95,2422
00:d0:2d:e3:92:c3,1677970070.2255633,86,2422
00:d0:2d:e3:92:c3,1677970088.0466323,86,2422
00:d0:2d:e3:92:c3,1677970096.0815234,86,2422
20:1f:3b:29:a2:55,1677970163.8459473,81,2472
00:d0:2d:e3:92:c3,1677970172.3025763,86,2452
72:7c:cb:bb:0f:39,1677970179.5297122,77,2422
d2:d4:22:04:57:61,1677970181.1786323,90,2452
00:d0:2d:e3:92:c3,1677970188.1549833,90,2422
fa:63:6d:85:1a:f7,1677970188.5982351,72,2422
fa:63:6d:85:1a:f7,1677970188.6369743,63,2422
00:d0:2d:e3:92:c3,1677970196.2428253,81,2422
00:d0:2d:e3:92:c3,1677970214.0223334,95,2422
00:d0:2d:e3:92:c3,1677970214.0425854,90,2422
00:d0:2d:e3:92:c3,1677970222.1084623,77,2422
da:a1:19:d5:f4:02,1677970238.6004882,95,2422
ce:3d:25:0c:da:58,1677970258.5440104,86,2422
