Bin start,Bin end,Number of unique MAC addresses
1677747916.2188625,1677748096.2188625,19
1677748096.2188625,1677748099.6663868,0
1677748099.6663868,1677748279.6663868,31
1677748279.6663868,1677748285.4740274,0
1677748285.4740274,1677748465.4740274,9
1677748465.4740274,1677748465.4927359,0
1677748465.4927359,1677748645.4927359,18
1677748645.4927359,1677748662.0707695,0
1677748662.0707695,1677748842.0707695,12
1677748842.0707695,1677748854.3303256,0
1677748854.3303256,1677749034.3303256,16
1677749034.3303256,1677749035.8478417,0
1677749035.8478417,1677749215.8478417,28
1677749215.8478417,1677749228.9345238,0
1677749228.9345238,1677749408.9345238,25
1677749408.9345238,1677749433.337911,0
1677749433.337911,1677749613.337911,24
1677749613.337911,1677749617.002179,0
1677749617.002179,1677749797.002179,27
1677749797.002179,1677749817.5132394,0
1677749817.5132394,1677749997.5132394,29
1677749997.5132394,1677750003.677433,0
1677750003.677433,1677750183.677433,18
1677750183.677433,1677750190.4585848,0
1677750190.4585848,1677750370.4585848,35
1677750370.4585848,1677750379.3451245,0
1677750379.3451245,1677750559.3451245,19
1677750559.3451245,1677750565.6782231,0
1677750565.6782231,1677750745.6782231,31
1677750745.6782231,1677750762.9629803,0
1677750762.9629803,1677750942.9629803,44
1677750942.9629803,1677750943.5030885,0
1677750943.5030885,1677751123.5030885,40
1677751123.5030885,1677751134.2117803,0
1677751134.2117803,1677751314.2117803,22
1677751314.2117803,1677751386.3710613,0
1677751386.3710613,1677751566.3710613,19
1677751566.3710613,1677751591.37111,0
1677751591.37111,1677751771.37111,16
1677751771.37111,1677751773.8355913,0
1677751773.8355913,1677751953.8355913,19
1677751953.8355913,1677751961.0794654,0
1677751961.0794654,1677752141.0794654,20
1677752141.0794654,1677752159.0908508,0
1677752159.0908508,1677752339.0908508,37
1677752339.0908508,1677752339.349581,0
1677752339.349581,1677752519.349581,34
1677752519.349581,1677752521.2016501,0
1677752521.2016501,1677752701.2016501,34
1677752701.2016501,1677752708.9343722,0
1677752708.9343722,1677752888.9343722,26
1677752888.9343722,1677752942.7806292,0
1677752942.7806292,1677753122.7806292,23
1677753122.7806292,1677753131.503941,0
1677753131.503941,1677753311.503941,15
1677753311.503941,1677753326.4802563,0
1677753326.4802563,1677753506.4802563,12
1677753506.4802563,1677753506.7011385,0
1677753506.7011385,1677753686.7011385,58
1677753686.7011385,1677753689.646031,0
1677753689.646031,1677753869.646031,38
1677753869.646031,1677753877.8044193,0
1677753877.8044193,1677754057.8044193,38
1677754057.8044193,1677754059.072427,0
1677754059.072427,1677754239.072427,37
1677754239.072427,1677754246.474253,0
1677754246.474253,1677754426.474253,57
1677754426.474253,1677754456.8474064,0
1677754456.8474064,1677754636.8474064,25
1677754636.8474064,1677754637.9301825,0
1677754637.9301825,1677754817.9301825,40
1677754817.9301825,1677754818.6193748,0
1677754818.6193748,1677754998.6193748,23
1677754998.6193748,1677755023.852656,0
1677755023.852656,1677755203.852656,22
1677755203.852656,1677755220.7145636,0
1677755220.7145636,1677755400.7145636,35
1677755400.7145636,1677755402.053552,0
1677755402.053552,1677755582.053552,49
1677755582.053552,1677755582.317471,0
1677755582.317471,1677755762.317471,34
1677755762.317471,1677755764.7098548,0
1677755764.7098548,1677755944.7098548,26
1677755944.7098548,1677755949.296149,0
1677755949.296149,1677756129.296149,25
1677756129.296149,1677756133.326576,0
1677756133.326576,1677756313.326576,23
1677756313.326576,1677756334.7339146,0
1677756334.7339146,1677756514.7339146,35
1677756514.7339146,1677756514.9070601,0
1677756514.9070601,1677756694.9070601,14
1677756694.9070601,1677756695.2734954,0
1677756695.2734954,1677756875.2734954,50
1677756875.2734954,1677756876.3235774,0
1677756876.3235774,1677757056.3235774,19
1677757056.3235774,1677757056.7134237,0
1677757056.7134237,1677757236.7134237,27
1677757236.7134237,1677757245.7852736,0
1677757245.7852736,1677757425.7852736,62
1677757425.7852736,1677757426.432883,0
1677757426.432883,1677757606.432883,62
1677757606.432883,1677757606.4962592,0
1677757606.4962592,1677757786.4962592,59
1677757786.4962592,1677757789.0227861,0
1677757789.0227861,1677757969.0227861,43
1677757969.0227861,1677757975.0913484,0
1677757975.0913484,1677758155.0913484,24
1677758155.0913484,1677758167.7305171,0
1677758167.7305171,1677758347.7305171,43
1677758347.7305171,1677758348.6475542,0
1677758348.6475542,1677758528.6475542,45
1677758528.6475542,1677758534.7875109,0
1677758534.7875109,1677758714.7875109,67
1677758714.7875109,1677758714.8876998,0
1677758714.8876998,1677758894.8876998,0
