Bin start,Bin end,Number of unique MAC addresses
1677969626.0335383,1677969686.0335383,5
1677969686.0335383,1677969746.0335383,0
1677969692.4540174,1677969752.4540174,7
1677969752.4540174,1677969812.4540174,0
1677969768.1425493,1677969828.1425493,3
1677969828.1425493,1677969888.1425493,0
1677969834.5552514,1677969894.5552514,2
1677969894.5552514,1677969954.5552514,0
1677969936.1657655,1677969996.1657655,2
1677969996.1657655,1677970056.1657655,0
1677970012.3019354,1677970072.3019354,3
1677970072.3019354,1677970132.3019354,0
1677970088.0466323,1677970148.0466323,1
1677970148.0466323,1677970208.0466323,0
1677970163.8459473,1677970223.8459473,5
1677970223.8459473,1677970283.8459473,0
1677970238.6004882,1677970298.6004882,6
1677970298.6004882,1677970358.6004882,0
1677970314.4186003,1677970374.4186003,1
1677970374.4186003,1677970434.4186003,0
1677970382.0279841,1677970442.0279841,3
1677970442.0279841,1677970502.0279841,0
1677970474.3565843,1677970534.3565843,2
1677970534.3565843,1677970594.3565843,0
1677970550.0537415,1677970610.0537415,1
1677970610.0537415,1677970670.0537415,0
1677970616.4494472,1677970676.4494472,1
1677970676.4494472,1677970736.4494472,0
1677970684.0965044,1677970744.0965044,5
1677970744.0965044,1677970804.0965044,0
1677970776.3778505,1677970836.3778505,2
1677970836.3778505,1677970896.3778505,0
1677970844.0360255,1677970904.0360255,2
1677970904.0360255,1677970964.0360255,0
1677970936.3580053,1677970996.3580053,1
1677970996.3580053,1677971056.3580053,0
1677971012.0364063,1677971072.0364063,1
1677971072.0364063,1677971132.0364063,0
1677971078.4659345,1677971138.4659345,4
1677971138.4659345,1677971198.4659345,0
1677971146.1252353,1677971206.1252353,3
1677971206.1252353,1677971266.1252353,0
1677971238.3797884,1677971298.3797884,6
1677971298.3797884,1677971358.3797884,0
1677971306.0435865,1677971366.0435865,1
1677971366.0435865,1677971426.0435865,0
1677971398.3575683,1677971458.3575683,5
1677971458.3575683,1677971518.3575683,0
1677971460.8178926,1677971520.8178926,4
1677971520.8178926,1677971580.8178926,0
1677971540.4470074,1677971600.4470074,1
1677971600.4470074,1677971660.4470074,0
1677971608.1353762,1677971668.1353762,8
1677971668.1353762,1677971728.1353762,0
1677971674.0876653,1677971734.0876653,3
1677971734.0876653,1677971794.0876653,0
1677971740.2514615,1677971800.2514615,3
1677971800.2514615,1677971860.2514615,0
1677971854.8171604,1677971914.8171604,3
1677971914.8171604,1677971974.8171604,0
1677971918.2403424,1677971978.2403424,2
1677971978.2403424,1677972038.2403424,0
1677971983.4264634,1677972043.4264634,3
1677972043.4264634,1677972103.4264634,0
1677972059.9206934,1677972119.9206934,2
1677972119.9206934,1677972179.9206934,0
1677972162.3982005,1677972222.3982005,2
1677972222.3982005,1677972282.3982005,0
1677972282.3982005,1677972342.3982005,0
1677972293.3779964,1677972353.3779964,4
1677972353.3779964,1677972413.3779964,0
1677972356.0596452,1677972416.0596452,1
1677972416.0596452,1677972476.0596452,0
1677972450.9256365,1677972510.9256365,7
1677972510.9256365,1677972570.9256365,0
1677972511.0602605,1677972571.0602605,6
1677972571.0602605,1677972631.0602605,0
1677972614.4772205,1677972674.4772205,2
1677972674.4772205,1677972734.4772205,0
1677972692.0756762,1677972752.0756762,1
1677972752.0756762,1677972812.0756762,0
1677972784.3099723,1677972844.3099723,1
1677972844.3099723,1677972904.3099723,0
1677972860.0685434,1677972920.0685434,2
1677972920.0685434,1677972980.0685434,0
1677972952.1334414,1677973012.1334414,3
1677973012.1334414,1677973072.1334414,0
1677973028.0966763,1677973088.0966763,1
1677973088.0966763,1677973148.0966763,0
1677973094.2582934,1677973154.2582934,1
1677973154.2582934,1677973214.2582934,0
1677973214.2582934,1677973274.2582934,0
1677973246.1821024,1677973306.1821024,3
1677973306.1821024,1677973366.1821024,0
1677973330.1621633,1677973390.1621633,1
1677973390.1621633,1677973450.1621633,0
1677973430.2834203,1677973490.2834203,1
1677973490.2834203,1677973550.2834203,0
1677973548.2046483,1677973608.2046483,1
1677973608.2046483,1677973668.2046483,0
1677973624.1706333,1677973684.1706333,2
1677973684.1706333,1677973744.1706333,0
1677973700.5328753,1677973760.5328753,7
1677973760.5328753,1677973820.5328753,0
1677973784.0887053,1677973844.0887053,4
1677973844.0887053,1677973904.0887053,0
1677973850.2260132,1677973910.2260132,3
1677973910.2260132,1677973970.2260132,0
1677973912.4597192,1677973972.4597192,6
1677973972.4597192,1677974032.4597192,0
1677973973.4806724,1677974033.4806724,4
1677974033.4806724,1677974093.4806724,0
1677974036.0986075,1677974096.0986075,1
1677974096.0986075,1677974156.0986075,0
1677974156.0986075,1677974216.0986075,0
1677974160.7654684,1677974220.7654684,2
1677974220.7654684,1677974280.7654684,0
1677974228.2935824,1677974288.2935824,2
1677974288.2935824,1677974348.2935824,0
1677974291.9335864,1677974351.9335864,3
1677974351.9335864,1677974411.9335864,0
1677974357.2314663,1677974417.2314663,2
1677974417.2314663,1677974477.2314663,0
1677974464.5936184,1677974524.5936184,2
1677974524.5936184,1677974584.5936184,0
1677974540.1214714,1677974600.1214714,4
1677974600.1214714,1677974660.1214714,0
1677974602.2157602,1677974662.2157602,4
1677974662.2157602,1677974722.2157602,0
1677974666.0998802,1677974726.0998802,1
1677974726.0998802,1677974786.0998802,0
1677974728.9950955,1677974788.9950955,3
1677974788.9950955,1677974848.9950955,0
1677974792.1017294,1677974852.1017294,7
1677974852.1017294,1677974912.1017294,0
1677974876.1225772,1677974936.1225772,2
1677974936.1225772,1677974996.1225772,0
1677974942.2864823,1677975002.2864823,1
1677975002.2864823,1677975062.2864823,0
1677975062.2864823,1677975122.2864823,0
1677975068.6789265,1677975128.6789265,1
1677975128.6789265,1677975188.6789265,0
1677975136.1659853,1677975196.1659853,3
1677975196.1659853,1677975256.1659853,0
1677975228.5802202,1677975288.5802202,1
1677975288.5802202,1677975348.5802202,0
1677975290.3617094,1677975350.3617094,2
1677975350.3617094,1677975410.3617094,0
1677975388.6335304,1677975448.6335304,1
1677975448.6335304,1677975508.6335304,0
1677975459.7069843,1677975519.7069843,3
1677975519.7069843,1677975579.7069843,0
1677975525.8329594,1677975585.8329594,2
1677975585.8329594,1677975645.8329594,0
1677975590.1234365,1677975650.1234365,1
1677975650.1234365,1677975710.1234365,0
1677975698.2158985,1677975758.2158985,1
1677975758.2158985,1677975818.2158985,0
1677975766.1859884,1677975826.1859884,2
1677975826.1859884,1677975886.1859884,0
1677975829.3617184,1677975889.3617184,5
1677975889.3617184,1677975949.3617184,0
1677975892.2074304,1677975952.2074304,1
1677975952.2074304,1677976012.2074304,0
1677975992.6928563,1677976052.6928563,1
1677976052.6928563,1677976112.6928563,0
1677976058.4996514,1677976118.4996514,2
1677976118.4996514,1677976178.4996514,0
1677976135.6396573,1677976195.6396573,3
1677976195.6396573,1677976255.6396573,0
1677976202.3113914,1677976262.3113914,1
1677976262.3113914,1677976322.3113914,0
1677976320.1886382,1677976380.1886382,4
1677976380.1886382,1677976440.1886382,0
1677976380.1980724,1677976440.1980724,9
1677976440.1980724,1677976500.1980724,0
1677976442.2367842,1677976502.2367842,9
1677976502.2367842,1677976562.2367842,0
1677976516.4014592,1677976576.4014592,9
1677976576.4014592,1677976636.4014592,0
1677976586.2281704,1677976646.2281704,6
1677976646.2281704,1677976706.2281704,0
1677976656.2552602,1677976716.2552602,2
1677976716.2552602,1677976776.2552602,0
1677976724.1370122,1677976784.1370122,2
1677976784.1370122,1677976844.1370122,0
1677976808.1357403,1677976868.1357403,3
1677976868.1357403,1677976928.1357403,0
1677976872.7034764,1677976932.7034764,9
1677976932.7034764,1677976992.7034764,0
1677976934.4923985,1677976994.4923985,6
1677976994.4923985,1677977054.4923985,0
1677977000.3320973,1677977060.3320973,3
1677977060.3320973,1677977120.3320973,0
1677977076.4731483,1677977136.4731483,3
1677977136.4731483,1677977196.4731483,0
1677977144.1529593,1677977204.1529593,1
1677977204.1529593,1677977264.1529593,0
1677977236.5314622,1677977296.5314622,5
1677977296.5314622,1677977356.5314622,0
1677977296.9807212,1677977356.9807212,4
1677977356.9807212,1677977416.9807212,0
1677977378.5943573,1677977438.5943573,1
1677977438.5943573,1677977498.5943573,0
1677977446.2149544,1677977506.2149544,1
1677977506.2149544,1677977566.2149544,0
1677977508.0028024,1677977568.0028024,6
1677977568.0028024,1677977628.0028024,0
1677977572.2124152,1677977632.2124152,1
1677977632.2124152,1677977692.2124152,0
1677977649.3543515,1677977709.3543515,2
1677977709.3543515,1677977769.3543515,0
1677977714.1359544,1677977774.1359544,3
1677977774.1359544,1677977834.1359544,0
1677977774.1542032,1677977834.1542032,2
1677977834.1542032,1677977894.1542032,0
1677977840.5538154,1677977900.5538154,2
1677977900.5538154,1677977960.5538154,0
1677977908.2180195,1677977968.2180195,2
1677977968.2180195,1677978028.2180195,0
1677978008.3396862,1677978068.3396862,2
1677978068.3396862,1677978128.3396862,0
1677978076.2390203,1677978136.2390203,1
1677978136.2390203,1677978196.2390203,0
1677978196.2390203,1677978256.2390203,0
1677978218.3643103,1677978278.3643103,2
1677978278.3643103,1677978338.3643103,0
1677978320.3321085,1677978380.3321085,1
1677978380.3321085,1677978440.3321085,0
1677978404.1856015,1677978464.1856015,1
1677978464.1856015,1677978524.1856015,0
1677978470.3655531,1677978530.3655531,1
1677978530.3655531,1677978590.3655531,0
1677978546.3111935,1677978606.3111935,1
1677978606.3111935,1677978666.3111935,0
1677978609.2967064,1677978669.2967064,6
1677978669.2967064,1677978729.2967064,0
1677978672.2931283,1677978732.2931283,1
1677978732.2931283,1677978792.2931283,0
1677978764.5224783,1677978824.5224783,1
1677978824.5224783,1677978884.5224783,0
1677978848.3533385,1677978908.3533385,1
1677978908.3533385,1677978968.3533385,0
1677978924.5392964,1677978984.5392964,2
1677978984.5392964,1677979044.5392964,0
1677978992.1770363,1677979052.1770363,1
1677979052.1770363,1677979112.1770363,0
1677979084.4299784,1677979144.4299784,1
1677979144.4299784,1677979204.4299784,0
1677979160.1787024,1677979220.1787024,1
1677979220.1787024,1677979280.1787024,0
1677979252.2473733,1677979312.2473733,2
1677979312.2473733,1677979372.2473733,0
1677979328.1808922,1677979388.1808922,3
1677979388.1808922,1677979448.1808922,0
1677979394.3651261,1677979454.3651261,1
1677979454.3651261,1677979514.3651261,0
1677979470.3044515,1677979530.3044515,2
1677979530.3044515,1677979590.3044515,0
1677979544.4613554,1677979604.4613554,2
1677979604.4613554,1677979664.4613554,0
1677979622.1860442,1677979682.1860442,2
1677979682.1860442,1677979742.1860442,0
1677979714.2467895,1677979774.2467895,2
1677979774.2467895,1677979834.2467895,0
1677979827.7611575,1677979887.7611575,2
1677979887.7611575,1677979947.7611575,0
1677979891.9139764,1677979951.9139764,3
1677979951.9139764,1677980011.9139764,0
1677979997.1588216,1677980057.1588216,2
1677980057.1588216,1677980117.1588216,0
1677980058.3156254,1677980118.3156254,2
1677980118.3156254,1677980178.3156254,0
1677980147.4336574,1677980207.4336574,2
1677980207.4336574,1677980267.4336574,0
1677980210.1923895,1677980270.1923895,9
1677980270.1923895,1677980330.1923895,0
1677980310.3254774,1677980370.3254774,1
1677980370.3254774,1677980430.3254774,0
1677980378.1977262,1677980438.1977262,2
1677980438.1977262,1677980498.1977262,0
1677980444.8099604,1677980504.8099604,2
1677980504.8099604,1677980564.8099604,0
1677980512.2611723,1677980572.2611723,3
1677980572.2611723,1677980632.2611723,0
1677980604.7143962,1677980664.7143962,1
1677980664.7143962,1677980724.7143962,0
1677980672.2052183,1677980732.2052183,2
1677980732.2052183,1677980792.2052183,0
1677980764.6567924,1677980824.6567924,4
1677980824.6567924,1677980884.6567924,0
1677980840.2270293,1677980900.2270293,3
1677980900.2270293,1677980960.2270293,0
1677980906.7534692,1677980966.7534692,1
1677980966.7534692,1677981026.7534692,0
1677980974.2897604,1677981034.2897604,3
1677981034.2897604,1677981094.2897604,0
1677981046.1832964,1677981106.1832964,4
1677981106.1832964,1677981166.1832964,0
1677981116.3934793,1677981176.3934793,2
1677981176.3934793,1677981236.3934793,0
1677981226.6250103,1677981286.6250103,2
1677981286.6250103,1677981346.6250103,0
1677981302.2137654,1677981362.2137654,2
1677981362.2137654,1677981422.2137654,0
1677981365.0510364,1677981425.0510364,5
1677981425.0510364,1677981485.0510364,0
1677981452.3995764,1677981512.3995764,2
1677981512.3995764,1677981572.3995764,0
1677981528.6696265,1677981588.6696265,3
1677981588.6696265,1677981648.6696265,0
1677981596.2153325,1677981656.2153325,2
1677981656.2153325,1677981716.2153325,0
1677981688.5879984,1677981748.5879984,2
1677981748.5879984,1677981808.5879984,0
1677981759.5902803,1677981819.5902803,3
1677981819.5902803,1677981879.5902803,0
1677981830.6188514,1677981890.6188514,2
1677981890.6188514,1677981950.6188514,0
1677981898.2855294,1677981958.2855294,2
1677981958.2855294,1677982018.2855294,0
1677981990.5619464,1677982050.5619464,1
1677982050.5619464,1677982110.5619464,0
1677982058.2243042,1677982118.2243042,2
1677982118.2243042,1677982178.2243042,0
1677982150.5249233,1677982210.5249233,2
1677982210.5249233,1677982270.5249233,0
1677982234.2968094,1677982294.2968094,2
1677982294.2968094,1677982354.2968094,0
1677982305.7943244,1677982365.7943244,3
1677982365.7943244,1677982425.7943244,0
1677982368.3750556,1677982428.3750556,1
1677982428.3750556,1677982488.3750556,0
1677982452.5736055,1677982512.5736055,3
1677982512.5736055,1677982572.5736055,0
1677982519.2562814,1677982579.2562814,2
1677982579.2562814,1677982639.2562814,0
1677982581.9681654,1677982641.9681654,4
1677982641.9681654,1677982701.9681654,0
1677982646.2344823,1677982706.2344823,3
1677982706.2344823,1677982766.2344823,0
1677982754.6493952,1677982814.6493952,3
1677982814.6493952,1677982874.6493952,0
1677982822.2991374,1677982882.2991374,3
1677982882.2991374,1677982942.2991374,0
1677982914.5715153,1677982974.5715153,3
1677982974.5715153,1677983034.5715153,0
1677982982.2682884,1677983042.2682884,2
1677983042.2682884,1677983102.2682884,0
1677983070.8969452,1677983130.8969452,2
1677983130.8969452,1677983190.8969452,0
1677983132.4433353,1677983192.4433353,2
1677983192.4433353,1677983252.4433353,0
1677983199.2954495,1677983259.2954495,2
1677983259.2954495,1677983319.2954495,0
1677983300.4294934,1677983360.4294934,2
1677983360.4294934,1677983420.4294934,0
1677983376.5888023,1677983436.5888023,2
1677983436.5888023,1677983496.5888023,0
1677983444.2571273,1677983504.2571273,2
1677983504.2571273,1677983564.2571273,0
1677983508.9506552,1677983568.9506552,11
1677983568.9506552,1677983628.9506552,0
1677983570.4462483,1677983630.4462483,4
1677983630.4462483,1677983690.4462483,0
1677983641.0123775,1677983701.0123775,15
1677983701.0123775,1677983761.0123775,0
1677983704.3162134,1677983764.3162134,1
1677983764.3162134,1677983824.3162134,0
1677983788.3144712,1677983848.3144712,3
1677983848.3144712,1677983908.3144712,0
1677983864.2568865,1677983924.2568865,3
1677983924.2568865,1677983984.2568865,0
1677983930.4417336,1677983990.4417336,2
1677983990.4417336,1677984050.4417336,0
1677983998.5991063,1677984058.5991063,1
1677984058.5991063,1677984118.5991063,0
1677984069.6564095,1677984129.6564095,2
1677984129.6564095,1677984189.6564095,0
1677984158.4978175,1677984218.4978175,2
1677984218.4978175,1677984278.4978175,0
1677984224.4523213,1677984284.4523213,2
1677984284.4523213,1677984344.4523213,0
1677984326.2905602,1677984386.2905602,1
1677984386.2905602,1677984446.2905602,0
1677984396.1199296,1677984456.1199296,1
1677984456.1199296,1677984516.1199296,0
1677984468.4169693,1677984528.4169693,2
1677984528.4169693,1677984588.4169693,0
1677984544.3287594,1677984604.3287594,2
1677984604.3287594,1677984664.3287594,0
1677984610.6741524,1677984670.6741524,2
1677984670.6741524,1677984730.6741524,0
1677984704.2688093,1677984764.2688093,1
1677984764.2688093,1677984824.2688093,0
1677984770.4541852,1677984830.4541852,2
1677984830.4541852,1677984890.4541852,0
1677984838.3386385,1677984898.3386385,3
1677984898.3386385,1677984958.3386385,0
1677984922.4312985,1677984982.4312985,2
1677984982.4312985,1677985042.4312985,0
1677984998.2721164,1677985058.2721164,1
1677985058.2721164,1677985118.2721164,0
1677985098.4213092,1677985158.4213092,2
1677985158.4213092,1677985218.4213092,0
1677985166.2945573,1677985226.2945573,4
1677985226.2945573,1677985286.2945573,0
1677985232.4720674,1677985292.4720674,3
1677985292.4720674,1677985352.4720674,0
1677985300.3469183,1677985360.3469183,2
1677985360.3469183,1677985420.3469183,0
1677985376.7361183,1677985436.7361183,2
1677985436.7361183,1677985496.7361183,0
1677985460.2862294,1677985520.2862294,2
1677985520.2862294,1677985580.2862294,0
1677985544.2829983,1677985604.2829983,3
1677985604.2829983,1677985664.2829983,0
1677985628.2880034,1677985688.2880034,1
1677985688.2880034,1677985748.2880034,0
1677985720.3700504,1677985780.3700504,2
1677985780.3700504,1677985840.3700504,0
1677985817.4377162,1677985877.4377162,3
1677985877.4377162,1677985937.4377162,0
1677985880.2946563,1677985940.2946563,2
1677985940.2946563,1677986000.2946563,0
1677985987.6799533,1677986047.6799533,3
1677986047.6799533,1677986107.6799533,0
1677986048.2938354,1677986108.2938354,2
1677986108.2938354,1677986168.2938354,0
1677986140.6404111,1677986200.6404111,2
1677986200.6404111,1677986260.6404111,0
1677986211.5395384,1677986271.5395384,3
1677986271.5395384,1677986331.5395384,0
1677986276.9467874,1677986336.9467874,3
1677986336.9467874,1677986396.9467874,0
1677986340.6409724,1677986400.6409724,3
1677986400.6409724,1677986460.6409724,0
1677986404.6946244,1677986464.6946244,2
1677986464.6946244,1677986524.6946244,0
1677986468.3030462,1677986528.3030462,1
1677986528.3030462,1677986588.3030462,0
1677986528.4136183,1677986588.4136183,4
1677986588.4136183,1677986648.4136183,0
1677986597.1810534,1677986657.1810534,2
1677986657.1810534,1677986717.1810534,0
1677986660.4820216,1677986720.4820216,2
1677986720.4820216,1677986780.4820216,0
1677986744.7069066,1677986804.7069066,1
1677986804.7069066,1677986864.7069066,0
1677986812.3904603,1677986872.3904603,2
1677986872.3904603,1677986932.3904603,0
1677986912.5126765,1677986972.5126765,1
1677986972.5126765,1677987032.5126765,0
1677986982.7453253,1677987042.7453253,1
1677987042.7453253,1677987102.7453253,0
1677987056.3989093,1677987116.3989093,2
1677987116.3989093,1677987176.3989093,0
1677987140.3032115,1677987200.3032115,2
1677987200.3032115,1677987260.3032115,0
1677987206.6221035,1677987266.6221035,2
1677987266.6221035,1677987326.6221035,0
1677987282.4388983,1677987342.4388983,3
1677987342.4388983,1677987402.4388983,0
1677987366.1023254,1677987426.1023254,2
1677987426.1023254,1677987486.1023254,0
1677987442.4009352,1677987502.4009352,1
1677987502.4009352,1677987562.4009352,0
1677987558.0065744,1677987618.0065744,2
1677987618.0065744,1677987678.0065744,0
1677987622.0358043,1677987682.0358043,2
1677987682.0358043,1677987742.0358043,0
1677987685.7907875,1677987745.7907875,3
1677987745.7907875,1677987805.7907875,0
1677987752.5058784,1677987812.5058784,2
1677987812.5058784,1677987872.5058784,0
1677987828.5522044,1677987888.5522044,2
1677987888.5522044,1677987948.5522044,0
1677987896.3207154,1677987956.3207154,1
1677987956.3207154,1677988016.3207154,0
1677987988.4740424,1677988048.4740424,2
1677988048.4740424,1677988108.4740424,0
1677988064.3258395,1677988124.3258395,2
1677988124.3258395,1677988184.3258395,0
1677988130.5730774,1677988190.5730774,1
1677988190.5730774,1677988250.5730774,0
1677988197.7341263,1677988257.7341263,3
1677988257.7341263,1677988317.7341263,0
1677988263.1025634,1677988323.1025634,2
1677988323.1025634,1677988383.1025634,0
1677988324.4226365,1677988384.4226365,1
1677988384.4226365,1677988444.4226365,0
1677988392.6926713,1677988452.6926713,2
1677988452.6926713,1677988512.6926713,0
1677988456.0979803,1677988516.0979803,3
1677988516.0979803,1677988576.0979803,0
1677988520.5466743,1677988580.5466743,2
1677988580.5466743,1677988640.5466743,0
1677988584.8967705,1677988644.8967705,1
1677988644.8967705,1677988704.8967705,0
1677988652.3382454,1677988712.3382454,2
1677988712.3382454,1677988772.3382454,0
1677988712.7258103,1677988772.7258103,2
1677988772.7258103,1677988832.7258103,0
1677988776.4321294,1677988836.4321294,3
1677988836.4321294,1677988896.4321294,0
1677988836.4825463,1677988896.4825463,5
1677988896.4825463,1677988956.4825463,0
1677988920.4670913,1677988980.4670913,3
1677988980.4670913,1677989040.4670913,0
1677988988.3615043,1677989048.3615043,2
1677989048.3615043,1677989108.3615043,0
1677989054.5294025,1677989114.5294025,2
1677989114.5294025,1677989174.5294025,0
1677989122.4057014,1677989182.4057014,2
1677989182.4057014,1677989242.4057014,0
1677989200.2236242,1677989260.2236242,3
1677989260.2236242,1677989320.2236242,0
1677989264.5704365,1677989324.5704365,1
1677989324.5704365,1677989384.5704365,0
1677989347.3320212,1677989407.3320212,3
1677989407.3320212,1677989467.3320212,0
1677989408.3498363,1677989468.3498363,2
1677989468.3498363,1677989528.3498363,0
1677989479.9364734,1677989539.9364734,3
1677989539.9364734,1677989599.9364734,0
1677989542.4190955,1677989602.4190955,2
1677989602.4190955,1677989662.4190955,0
1677989662.4190955,1677989722.4190955,0
1677989667.3519232,1677989727.3519232,3
1677989727.3519232,1677989787.3519232,0
1677989736.2106004,1677989796.2106004,2
1677989796.2106004,1677989856.2106004,0
1677989800.3204503,1677989860.3204503,2
1677989860.3204503,1677989920.3204503,0
1677989870.3592954,1677989930.3592954,2
1677989930.3592954,1677989990.3592954,0
1677989984.4344614,1677990044.4344614,5
1677990044.4344614,1677990104.4344614,0
1677990056.1196332,1677990116.1196332,3
1677990116.1196332,1677990176.1196332,0
1677990119.9015903,1677990179.9015903,3
1677990179.9015903,1677990239.9015903,0
1677990188.5460205,1677990248.5460205,1
1677990248.5460205,1677990308.5460205,0
1677990282.3422813,1677990342.3422813,3
1677990342.3422813,1677990402.3422813,0
1677990348.4933133,1677990408.4933133,2
1677990408.4933133,1677990468.4933133,0
1677990432.9196362,1677990492.9196362,1
1677990492.9196362,1677990552.9196362,0
1677990507.0349424,1677990567.0349424,2
1677990567.0349424,1677990627.0349424,0
1677990572.7229373,1677990632.7229373,2
1677990632.7229373,1677990692.7229373,0
1677990642.4929984,1677990702.4929984,1
1677990702.4929984,1677990762.4929984,0
1677990734.9459844,1677990794.9459844,2
1677990794.9459844,1677990854.9459844,0
1677990801.0541193,1677990861.0541193,3
1677990861.0541193,1677990921.0541193,0
1677990892.4509363,1677990952.4509363,2
1677990952.4509363,1677991012.4509363,0
1677990961.0427785,1677991021.0427785,2
1677991021.0427785,1677991081.0427785,0
1677991054.7994733,1677991114.7994733,1
1677991114.7994733,1677991174.7994733,0
1677991130.3762605,1677991190.3762605,2
1677991190.3762605,1677991250.3762605,0
1677991196.8561325,1677991256.8561325,3
1677991256.8561325,1677991316.8561325,0
1677991264.4430833,1677991324.4430833,1
1677991324.4430833,1677991384.4430833,0
1677991364.5666385,1677991424.5666385,3
1677991424.5666385,1677991484.5666385,0
1677991440.5298715,1677991500.5298715,3
1677991500.5298715,1677991560.5298715,0
1677991516.6614313,1677991576.6614313,3
1677991576.6614313,1677991636.6614313,0
1677991594.6855285,1677991654.6855285,2
1677991654.6855285,1677991714.6855285,0
1677991676.6287475,1677991736.6287475,2
1677991736.6287475,1677991796.6287475,0
1677991742.5744145,1677991802.5744145,2
1677991802.5744145,1677991862.5744145,0
1677991818.7435822,1677991878.7435822,3
1677991878.7435822,1677991938.7435822,0
1677991886.3899834,1677991946.3899834,1
1677991946.3899834,1677992006.3899834,0
1677991970.0942183,1677992030.0942183,3
1677992030.0942183,1677992090.0942183,0
1677992044.3197143,1677992104.3197143,21
1677992104.3197143,1677992164.3197143,0
1677992108.3167934,1677992168.3167934,3
1677992168.3167934,1677992228.3167934,0
1677992180.3993435,1677992240.3993435,1
1677992240.3993435,1677992300.3993435,0
1677992288.5859394,1677992348.5859394,1
1677992348.5859394,1677992408.5859394,0
1677992356.4657273,1677992416.4657273,2
1677992416.4657273,1677992476.4657273,0
1677992428.0708773,1677992488.0708773,3
1677992488.0708773,1677992548.0708773,0
1677992490.5436416,1677992550.5436416,4
1677992550.5436416,1677992610.5436416,0
1677992580.5257144,1677992640.5257144,3
1677992640.5257144,1677992700.5257144,0
1677992642.4230902,1677992702.4230902,2
1677992702.4230902,1677992762.4230902,0
1677992748.5296354,1677992808.5296354,2
1677992808.5296354,1677992868.5296354,0
1677992810.4055514,1677992870.4055514,2
1677992870.4055514,1677992930.4055514,0
1677992871.4024973,1677992931.4024973,2
1677992931.4024973,1677992991.4024973,0
1677992944.4949722,1677993004.4949722,2
1677993004.4949722,1677993064.4949722,0
1677993064.4949722,1677993124.4949722,0
1677993078.5345004,1677993138.5345004,3
1677993138.5345004,1677993198.5345004,0
1677993146.4183102,1677993206.4183102,1
1677993206.4183102,1677993266.4183102,0
1677993212.6177914,1677993272.6177914,1
1677993272.6177914,1677993332.6177914,0
1677993280.5025063,1677993340.5025063,2
1677993340.5025063,1677993400.5025063,0
1677993380.6229675,1677993440.6229675,2
1677993440.6229675,1677993500.6229675,0
1677993448.4786413,1677993508.4786413,2
1677993508.4786413,1677993568.4786413,0
1677993524.4634013,1677993584.4634013,1
1677993584.4634013,1677993644.4634013,0
1677993590.6138995,1677993650.6138995,2
1677993650.6138995,1677993710.6138995,0
1677993666.6103961,1677993726.6103961,1
1677993726.6103961,1677993786.6103961,0
1677993750.5555503,1677993810.5555503,2
1677993810.5555503,1677993870.5555503,0
1677993834.5461524,1677993894.5461524,2
